user,is_private,is_failure,is_root,is_valid,not_valid_count,ip_failure,ip_success,no_failure,first,td,ts,target,source
qwerty,0,1,0,0,18,4,2,32,0,42,1544700563.0,1,gan
chris,0,1,0,1,2,45,1,21,0,3,1544700512.0,1,gan
abc123,1,1,0,0,0,11,0,41,0,24,1515738457.0,1,gan
adminx,0,1,1,0,0,4,14,38,0,8,1544542934.0,1,gan
newpass,0,1,1,0,24,10,14,19,0,285,1544700512.0,1,gan
computer,0,1,0,1,2,5,14,7,0,1803,1515738516.0,1,gan
Maddock,1,1,0,1,18,18,14,40,0,9,1515738472.0,1,gan
asshole,0,1,0,1,10,16,2,16,0,16,1515738479.0,1,gan
abc123,1,1,1,0,18,21,14,43,0,8,1544543225.0,1,gan
passwd,1,1,1,1,4,35,1,10,0,16,1515738485.0,1,gan
passwd,0,1,0,1,11,19,0,38,0,4,1515738544.0,1,gan
admin,1,1,0,0,12,5,0,17,0,3,1515738551.0,1,gan
harley,1,1,0,1,28,12,2,28,0,285,1515738544.0,1,gan
david,1,1,0,1,4,28,14,28,0,30,1515738479.0,1,gan
notused,0,1,0,1,2,28,2,12,0,285,1544865811.0,1,gan
summer,1,1,0,1,17,17,2,30,0,16,1515738541.0,1,gan
david,1,1,0,0,22,35,0,8,0,30,1515738472.0,1,gan
fred,1,1,0,0,5,41,0,16,0,42,1544700512.0,1,gan
adminx,0,1,0,0,22,37,1,16,0,42,1544543225.0,1,gan
osamac,1,1,0,0,22,35,1,37,0,2,1515738495.0,1,gan
harley,1,1,0,0,11,16,0,41,0,4,1544678957.0,1,gan
student,1,1,1,0,14,18,1,30,0,70,1515738476.0,1,gan
admin,1,1,1,0,0,7,14,38,0,3,1544766539.0,1,gan
newpass,1,1,0,0,21,41,0,43,0,30,1515738535.0,1,gan
admin,1,1,0,0,22,2,0,24,0,14,1544545262.0,1,gan
abc123,1,1,0,1,9,41,2,45,0,30,1515738499.0,1,gan
student,1,1,0,1,13,43,0,11,0,42,1515738476.0,1,gan
mustang,1,1,0,0,6,17,0,40,0,3,1515738460.0,1,gan
foobar,0,1,0,1,1,28,0,45,0,285,1544700512.0,1,gan
Mickey,0,1,0,0,6,35,0,37,0,16,1515738506.0,1,gan
root,1,1,0,0,17,2,2,40,0,9,1515738560.0,1,gan
root,1,1,0,0,12,45,0,33,0,1351,1515738489.0,1,gan
root,1,1,1,1,21,18,2,11,0,30,1544865836.0,1,gan
adminx,1,1,0,0,14,22,1,35,0,8,1515738582.0,1,gan
notused,1,1,0,0,22,33,2,24,0,16,1515738460.0,1,gan
qwerty,1,1,0,1,14,10,2,16,0,6,1544543219.0,1,gan
summer,1,1,1,1,10,21,2,10,0,42,1514930577.0,1,gan
money,1,1,1,0,2,28,1,41,0,42,1515738479.0,1,gan
summer,1,1,0,1,13,17,0,7,0,14,1515738510.0,1,gan
Maddock,0,1,1,0,6,17,2,12,0,9,1544766539.0,1,gan
root,1,1,1,0,1,9,0,24,0,8,1515738528.0,1,gan
Hockey,1,1,0,0,2,4,2,10,0,2,1544542934.0,1,gan
internet,1,1,0,0,16,2,0,37,0,30,1544891198.0,1,gan
money,1,1,1,0,24,41,2,21,0,10,1515738489.0,1,gan
money,1,1,0,1,4,3,2,8,0,285,1515738582.0,1,gan
Mickey,0,1,1,1,14,38,1,11,0,1351,1515738560.0,1,gan
newpass,0,1,0,0,21,22,2,19,0,285,1515738582.0,1,gan
fred,1,1,1,0,1,12,2,11,0,70,1544678957.0,1,gan
internet,0,1,0,0,30,4,1,19,0,21,1544700554.0,1,gan
root,1,1,0,0,24,24,2,33,0,42,1515738570.0,1,gan
student,1,1,1,1,14,41,1,41,0,42,1544679450.0,1,gan
chris,0,1,0,1,7,10,14,43,0,42,1515738479.0,1,gan
qwerty,1,1,0,0,16,2,0,12,0,6,1544891198.0,1,gan
Mickey,1,1,0,0,1,18,1,12,0,30,1544891198.0,1,gan
money,0,1,0,0,21,24,1,7,0,463,1514930593.0,1,gan
andrew,0,1,1,0,1,16,2,28,0,54,1544545256.0,1,gan
root,1,1,0,1,21,33,1,41,0,3,1515738560.0,1,gan
newpass,1,1,0,0,0,17,1,17,0,14,1515738541.0,1,gan
david,0,1,0,1,22,38,2,45,0,10,1515738560.0,1,gan
