user,is_private,is_failure,is_root,is_valid,not_valid_count,ip_failure,ip_success,no_failure,first,td,ts,target,source
18,1,1,0,0,3,34,0,34,0,3,-1.8856354867055873,1,smote
9,1,1,0,0,3,34,0,34,0,3,-1.8856356110996357,1,smote
6,1,1,0,0,0,2,0,11,0,43,0.5245431423005379,1,smote
2,1,1,0,0,13,13,0,13,0,3,-1.822166380141578,1,smote
8,1,1,0,0,2,33,0,33,0,3,-1.8856358243467566,1,smote
11,1,1,0,0,8,39,0,39,0,3,-1.8856342696240458,1,smote
27,1,1,0,0,8,8,0,8,0,3,-1.8856427581267834,1,smote
38,1,1,0,1,0,6,0,14,0,294,0.52357823089852,1,smote
26,1,1,0,0,22,22,0,22,0,3,-1.8856385913948068,1,smote
28,1,1,0,0,8,9,0,10,0,3,-1.4639332839021744,1,smote
25,1,1,0,0,26,26,0,26,0,3,-1.8856375277233304,1,smote
6,1,1,0,0,0,2,0,11,0,55,0.5245416252960721,1,smote
40,1,1,0,0,21,21,0,21,0,3,-1.8856389790836297,1,smote
11,1,1,0,0,27,27,0,27,0,3,-1.885637405318223,1,smote
25,1,1,0,0,5,36,0,36,0,3,-1.8856350503077446,1,smote
27,0,1,0,1,0,6,0,10,0,21,0.5270859698838746,1,smote
28,1,1,0,1,0,6,0,10,0,16,-1.1902336811234515,1,smote
27,1,1,0,0,8,39,0,39,0,3,-1.8856343626882912,1,smote
33,0,1,1,1,0,8,1,12,0,9,0.5246387404126717,1,smote
37,1,1,0,0,12,43,0,43,0,4,-1.8856329916139354,1,smote
4,1,1,0,0,24,24,0,24,0,2,-1.8856382379843915,1,smote
31,1,1,0,0,23,23,0,23,0,3,-1.8856385343943067,1,smote
6,1,1,0,0,2,4,0,13,0,8,0.4736719784292216,1,smote
11,1,1,0,0,26,26,0,26,0,2,-1.8856377062855576,1,smote
18,1,1,0,0,9,40,0,40,0,3,-1.8856338930313674,1,smote
37,0,1,1,1,0,7,0,11,0,12,0.5382976516099179,1,smote
21,1,1,0,0,5,36,0,36,0,3,-1.8856350906472892,1,smote
14,1,1,0,0,3,34,0,34,0,3,-1.8856356505907494,1,smote
15,1,1,0,0,0,3,0,9,0,494,0.5201983157345332,1,smote
12,1,1,0,0,2,33,0,33,0,3,-1.885635965990304,1,smote
43,1,1,0,0,23,23,0,23,0,3,-1.8856383607743488,1,smote
35,1,1,0,0,21,21,0,21,0,3,-1.885638881746234,1,smote
30,1,1,0,1,0,7,0,11,0,11,-0.8981543615591299,1,smote
27,1,1,0,0,8,8,0,8,0,3,-1.8856428850357738,1,smote
39,1,1,0,1,0,2,0,10,0,7,0.5297166537753272,1,smote
17,1,1,0,0,8,39,0,39,0,3,-1.8856340993784955,1,smote
28,1,1,0,0,5,8,0,14,0,4,-0.752984345505133,1,smote
32,1,1,0,0,28,28,0,28,0,3,-1.8856371314349343,1,smote
3,1,1,0,0,14,14,0,14,0,3,-1.885641361272345,1,smote
39,0,1,0,1,0,3,0,10,0,8,0.5321187004360137,1,smote
27,1,1,0,0,7,7,0,7,0,2,-1.7726218314870434,1,smote
9,1,1,0,0,15,15,0,15,0,3,-1.8856410027070494,1,smote
33,0,1,0,1,0,8,0,13,0,17,-0.5758407752932806,1,smote
28,1,1,0,0,8,11,0,9,0,4,-0.8603152072464553,1,smote
44,1,1,0,0,21,21,0,21,0,4,-1.8856391659945104,1,smote
36,1,1,0,0,29,29,0,29,0,3,-1.8856368971454893,1,smote
27,1,1,0,0,7,13,1,9,0,5,-0.2212157366632107,1,smote
37,0,1,1,1,0,9,0,14,0,13,0.5382992679843617,1,smote
29,1,1,0,0,7,12,1,8,0,5,-0.1319845891769248,1,smote
30,1,1,0,0,28,28,0,28,0,3,-1.8856371447096123,1,smote
29,1,1,0,0,28,28,0,28,0,3,-1.8856372290381544,1,smote
32,1,1,0,0,8,10,8,11,0,1125,0.5341498070738382,1,smote
30,1,1,1,1,0,7,0,18,0,6,0.5225118293505162,1,smote
2,1,1,0,0,14,14,0,14,0,3,-1.716968775881159,1,smote
27,1,1,0,0,9,9,0,9,0,3,-1.8856425364472225,1,smote
31,0,1,1,1,0,7,0,18,0,7,0.5274248134131337,1,smote
15,1,1,0,0,6,37,0,37,0,3,-1.885634807745805,1,smote
13,1,1,0,0,0,4,0,10,0,34,0.5238987653056909,1,smote
37,0,1,1,1,0,6,0,10,0,11,0.5382966408164412,1,smote
37,1,1,0,0,9,40,0,40,0,4,-1.8856338678029763,1,smote
25,1,1,0,0,25,25,0,25,0,3,-1.8856378571177421,1,smote
35,1,1,0,0,2,6,2,16,0,346,0.5269510058797084,1,smote
29,1,1,0,1,0,6,0,10,0,15,-1.6146529396412386,1,smote
19,1,1,0,0,6,37,0,37,0,3,-1.8856348631340074,1,smote
41,1,1,0,0,25,25,0,25,0,3,-1.8856379093240871,1,smote
44,1,1,0,0,21,21,0,21,0,4,-1.8856389383677232,1,smote
5,1,1,0,0,14,14,0,14,0,3,-1.8856413793907931,1,smote
22,1,1,0,0,21,21,0,21,0,3,-1.8856391870045637,1,smote
21,1,1,0,0,1,8,1,8,0,18,0.5184236180464753,1,smote
5,1,1,0,0,23,23,0,23,0,3,-1.8856385508500135,1,smote
1,1,1,0,0,27,27,0,27,0,2,-1.8856373615792905,1,smote
32,1,1,0,0,25,25,0,25,0,4,-1.8856380036266234,1,smote
25,1,1,0,0,11,11,11,8,0,1460,0.5373263050395629,1,smote
26,1,1,0,0,8,8,0,8,0,3,-1.8856429297562205,1,smote
5,1,1,0,0,27,27,0,27,0,3,-1.8856375371737657,1,smote
4,1,1,0,0,24,24,0,24,0,2,-1.8856382896564676,1,smote
28,1,1,0,0,0,7,0,10,0,14,-1.6734441721880033,1,smote
30,1,1,0,0,13,44,0,44,0,7,-1.885631978483721,1,smote
7,1,1,0,0,0,31,0,31,0,3,-1.8856364044059557,1,smote
11,1,1,0,0,1,4,0,10,0,12,0.5187430436178255,1,smote
3,1,1,0,0,10,11,0,14,0,4,-1.0951633920336226,1,smote
38,1,1,0,0,22,22,0,22,0,3,-1.8856387577417628,1,smote
22,1,1,0,0,24,24,0,24,0,3,-1.8856381681133056,1,smote
2,1,1,0,0,15,15,0,15,0,3,-1.8856411184092075,1,smote
35,0,1,1,1,0,9,0,15,0,11,0.5360859398552857,1,smote
27,1,1,0,0,7,8,0,8,0,3,-1.5509961345469745,1,smote
28,1,1,0,0,11,42,0,42,0,6,-1.885632682240002,1,smote
40,1,1,0,0,7,38,0,38,0,3,-1.8856346561121295,1,smote
10,1,1,0,0,18,18,0,18,0,3,-1.8856401377755236,1,smote
29,1,1,0,0,7,12,1,8,0,4,-0.598114851991761,1,smote
30,1,1,0,1,0,7,1,11,0,8,-0.2935246096634643,1,smote
16,1,1,0,0,4,11,1,7,0,18,0.513844229307957,1,smote
21,1,1,0,1,0,5,1,8,0,17,-0.15781877671620925,1,smote
26,1,1,0,0,23,23,0,23,0,3,-1.885638526393773,1,smote
24,1,1,0,0,23,23,0,23,0,3,-1.885638361693144,1,smote
8,1,1,0,0,6,37,0,37,0,3,-1.8856346876722356,1,smote
25,1,1,0,0,23,23,0,23,0,3,-1.8856384929548158,1,smote
15,1,1,0,0,2,33,0,33,0,3,-1.8856358148687766,1,smote
16,1,1,0,0,5,36,0,36,0,3,-1.8856349279845657,1,smote
7,1,1,0,0,28,28,0,28,0,4,-1.8856370779380822,1,smote
17,1,1,0,0,8,39,0,39,0,3,-1.8856342398136337,1,smote
5,1,1,0,0,24,24,0,24,0,3,-1.8856383327498283,1,smote
18,1,1,0,0,1,7,2,7,0,15,0.5114012370600426,1,smote
30,1,1,0,1,0,7,0,19,0,6,0.42281116082997156,1,smote
2,1,1,0,0,14,14,0,14,0,3,-1.8856412693572275,1,smote
33,1,1,0,0,6,37,0,37,0,3,-1.8856347869655796,1,smote
32,1,1,0,1,0,6,1,11,0,6,0.5162073278661482,1,smote
37,0,1,0,1,0,4,0,9,0,9,0.5362233864168114,1,smote
42,1,1,0,0,22,22,0,22,0,3,-1.8856387276816424,1,smote
12,1,1,0,0,15,15,0,15,0,3,-1.8856409807045198,1,smote
32,0,1,1,1,0,7,0,17,0,9,0.5304406398980047,1,smote
20,1,1,0,0,5,36,0,36,0,3,-1.8856351002785934,1,smote
2,1,1,0,0,13,13,0,13,0,3,-1.745384058196414,1,smote
29,1,1,0,0,0,7,0,19,0,5,0.32020151224670745,1,smote
40,1,1,0,0,26,26,0,26,0,3,-1.8856376794996685,1,smote
36,1,1,0,0,10,41,0,41,0,3,-1.8856337166207853,1,smote
13,1,1,0,0,1,32,0,32,0,3,-1.885636134896756,1,smote
31,0,1,1,1,0,7,0,18,0,7,0.5270666912440034,1,smote
36,0,1,1,1,0,8,0,14,0,13,0.5374002617591975,1,smote
17,1,1,0,1,0,4,0,9,0,38,0.523394940617646,1,smote
29,1,1,0,0,4,8,1,10,0,4,-0.6470734440927841,1,smote
37,0,1,1,1,0,8,0,13,0,20,0.5382982958738616,1,smote
33,0,1,1,1,0,6,0,15,0,7,0.5305403752184498,1,smote
27,1,1,0,0,23,23,0,23,0,3,-1.8856383827541077,1,smote
36,0,1,0,1,0,6,0,9,0,10,0.41942675869716795,1,smote
33,0,1,0,1,0,8,0,12,0,22,-0.5427779797846475,1,smote
37,0,1,1,1,0,8,0,13,0,22,0.5382980812204146,1,smote
