,is_private,is_failure,is_root,is_valid,not_valid_count,ip_failure,ip_success,no_failure,first,td,target,source
26,1,0.0,0,0,-1.009437449667739,-1.0006021434287453,-0.2514326764853719,-0.4384646283352829,0.0,-0.16168620035063125,1,smote
27,1,0.0,0,1,-1.009437449667739,-0.6483901889418269,-0.2514326764853719,-0.5375018133802133,0.0,-0.2343744048552806,1,smote
28,1,0.0,0,0,0.1279568598170374,-0.5603372003200974,-0.2514326764853719,-0.8346133685150047,0.0,-0.27732652569893707,1,smote
29,1,0.0,0,0,0.2701311485026344,-0.47228421169836776,-0.2514326764853719,-0.7355761834700743,0.0,-0.27732652569893707,1,smote
30,0,0.0,0,0,-1.009437449667739,-0.8244961661852861,-0.2514326764853719,-0.7355761834700743,0.0,-0.2575024699249418,1,smote
31,1,0.0,0,0,-0.15639171755415668,1.9931994697100606,-0.2514326764853719,2.0374649977879784,0.0,-0.27732652569893707,1,smote
32,1,0.0,0,0,2.260571190100993,0.7604576290058465,-0.2514326764853719,0.6509444071589521,0.0,-0.27732652569893707,1,smote
33,1,0.0,0,0,-0.014217428868559652,-0.6483901889418269,-0.2514326764853719,-0.9336505535599351,0.0,-0.27732652569893707,1,smote
34,1,0.0,0,1,-1.009437449667739,-0.8244961661852861,0.3771490147280578,-0.8346133685150047,0.0,-0.23767841415094648,1,smote
35,0,0.0,0,1,-1.009437449667739,-0.8244961661852861,-0.2514326764853719,-0.8346133685150047,0.0,-0.12534209809830654,1,smote
36,0,0.0,0,0,-1.009437449667739,-0.6483901889418269,-0.2514326764853719,-0.4384646283352829,0.0,-0.20794233048995356,1,smote
37,1,0.0,0,0,2.687094056157784,1.0246165948710353,-0.2514326764853719,0.9480559622937434,0.0,-0.28063053499460294,1,smote
38,0,0.0,1,1,-1.009437449667739,-0.6483901889418269,-0.2514326764853719,-0.4384646283352829,0.0,-0.20794233048995356,1,smote
39,1,0.0,0,1,-1.009437449667739,-0.7364431775635565,-0.2514326764853719,-0.04231588815556106,0.0,-0.2343744048552806,1,smote
40,1,0.0,0,0,1.8340483240442018,0.4962986631406577,-0.2514326764853719,0.35383285202416076,0.0,-0.27732652569893707,1,smote
41,0,0.0,0,0,-0.8672631609821418,-0.9125491548070157,-0.2514326764853719,-0.5375018133802133,0.0,-0.2575024699249418,1,smote
42,1,0.0,0,0,-0.7250888722965448,1.6409875152231423,-0.2514326764853719,1.6413162576082567,0.0,-0.27732652569893707,1,smote
43,1,0.0,0,1,-1.009437449667739,-0.9125491548070157,-0.2514326764853719,-0.1413530732004915,0.0,-0.019613800636998368,1,smote
44,1,0.0,0,0,-1.009437449667739,-0.9125491548070157,-0.2514326764853719,-0.6365389984251438,0.0,-0.1881182747159583,1,smote
45,1,0.0,0,0,1.8340483240442018,0.4962986631406577,-0.2514326764853719,0.35383285202416076,0.0,-0.27732652569893707,1,smote
46,1,0.0,0,1,-1.009437449667739,-0.7364431775635565,0.3771490147280578,-0.7355761834700743,0.0,-0.22776638626394885,1,smote
47,1,0.0,0,0,-0.8672631609821418,1.5529345266014127,-0.2514326764853719,1.5422790725633262,0.0,-0.27732652569893707,1,smote
48,1,0.0,0,0,1.4075254579874106,0.23213969727546893,-0.2514326764853719,0.056721296889369395,0.0,-0.2740225164032712,1,smote
49,1,0.0,0,0,0.1279568598170374,-0.47228421169836776,4.777220853222065,-0.8346133685150047,0.0,3.5520202479778185,1,smote
50,1,0.0,0,0,-1.009437449667739,-0.7364431775635565,1.0057307059414875,-0.8346133685150047,0.0,3.320739597281207,1,smote
51,1,0.0,0,1,-1.009437449667739,-1.088655132050475,-0.2514326764853719,-0.6365389984251438,0.0,0.08281048752864394,1,smote
52,1,0.0,0,0,0.9810025919306196,-0.03201926858971982,-0.2514326764853719,-0.24039025824542196,0.0,-0.27732652569893707,1,smote
53,1,0.0,0,0,0.6966540145594254,-0.20812524583317898,-0.2514326764853719,-0.4384646283352829,0.0,-0.27732652569893707,1,smote
54,1,0.0,0,0,1.4075254579874106,0.23213969727546893,-0.2514326764853719,0.056721296889369395,0.0,-0.27732652569893707,1,smote
55,1,0.0,0,0,0.5544797258738284,-0.2961782344549086,-0.2514326764853719,-0.5375018133802133,0.0,-0.27732652569893707,1,smote
56,1,0.0,0,0,1.5496997466730076,0.3201926858971985,-0.2514326764853719,0.15575848193429984,0.0,-0.2707185071076053,1,smote
57,1,0.0,0,1,-1.009437449667739,-0.7364431775635565,0.3771490147280578,-0.7355761834700743,0.0,-0.19472629330729005,1,smote
58,0,0.0,0,0,-1.009437449667739,-0.8244961661852861,-0.2514326764853719,-0.4384646283352829,0.0,-0.1815102561246265,1,smote
59,1,0.0,0,0,1.4075254579874106,0.23213969727546893,-0.2514326764853719,0.056721296889369395,0.0,-0.2707185071076053,1,smote
60,1,0.0,0,0,0.6966540145594254,-0.20812524583317898,-0.2514326764853719,-0.4384646283352829,0.0,-0.27732652569893707,1,smote
61,1,0.0,0,0,1.6918740353586046,0.40824567451892807,-0.2514326764853719,0.2547956669792303,0.0,-0.2740225164032712,1,smote
62,1,0.0,0,0,0.5544797258738284,-0.20812524583317898,6.662965926862355,-0.8346133685150047,0.0,5.33948927693306,1,smote
63,0,0.0,0,1,-1.009437449667739,-0.7364431775635565,-0.2514326764853719,-0.6365389984251438,0.0,-0.21785435837695122,1,smote
64,1,0.0,0,0,0.5544797258738284,-0.2961782344549086,-0.2514326764853719,-0.5375018133802133,0.0,-0.27732652569893707,1,smote
65,1,0.0,0,1,-1.009437449667739,-0.6483901889418269,-0.2514326764853719,-0.04231588815556106,0.0,-0.2575024699249418,1,smote
66,1,0.0,0,1,-1.009437449667739,-0.7364431775635565,-0.2514326764853719,-0.7355761834700743,0.0,-0.2211583676726171,1,smote
67,1,0.0,0,0,1.6918740353586046,0.40824567451892807,-0.2514326764853719,0.2547956669792303,0.0,-0.27732652569893707,1,smote
68,1,0.0,0,0,0.2701311485026344,2.257358435575249,-0.2514326764853719,2.33457655292277,0.0,-0.27732652569893707,1,smote
69,0,0.0,1,1,-1.009437449667739,-0.5603372003200974,-0.2514326764853719,-0.04231588815556106,0.0,-0.25419846062927587,1,smote
70,1,0.0,0,0,-0.014217428868559652,2.0812524583317904,-0.2514326764853719,2.136502182832909,0.0,-0.27732652569893707,1,smote
71,0,0.0,0,0,-1.009437449667739,-0.8244961661852861,-0.2514326764853719,-0.6365389984251438,0.0,-0.2575024699249418,1,smote
72,1,0.0,0,0,-1.009437449667739,-0.8244961661852861,-0.2514326764853719,-0.1413530732004915,0.0,1.103749359889401,1,smote
73,0,0.0,0,0,-1.009437449667739,-0.9125491548070157,-0.2514326764853719,-0.8346133685150047,0.0,-0.11873407950697479,1,smote
74,1,0.0,0,0,-0.014217428868559652,-0.6483901889418269,-0.2514326764853719,-0.9336505535599351,0.0,-0.27732652569893707,1,smote
75,1,0.0,0,0,-0.4407402949253507,-0.5603372003200974,2.8914757795817763,-0.8346133685150047,0.0,4.629127278364895,1,smote
76,1,0.0,0,0,0.9810025919306196,-0.03201926858971982,-0.2514326764853719,-0.24039025824542196,0.0,-0.27732652569893707,1,smote
77,1,0.0,0,0,0.1279568598170374,-0.5603372003200974,-0.2514326764853719,-0.8346133685150047,0.0,-0.27732652569893707,1,smote
78,1,0.0,1,1,-1.009437449667739,-0.8244961661852861,-0.2514326764853719,0.056721296889369395,0.0,0.010122283023994559,1,smote
79,1,0.0,0,1,-1.009437449667739,-0.7364431775635565,-0.2514326764853719,-0.24039025824542196,0.0,-0.24098242344661236,1,smote
80,1,0.0,0,0,-0.5829145836109477,1.729040503844872,-0.2514326764853719,1.740353442653187,0.0,-0.27732652569893707,1,smote
81,1,0.0,0,0,-0.8672631609821418,-0.9125491548070157,-0.2514326764853719,-0.3394274432903524,0.0,-0.2608064792206077,1,smote
82,1,0.0,0,0,1.2653511693018136,0.14408670865373935,-0.2514326764853719,-0.04231588815556106,0.0,-0.27732652569893707,1,smote
83,1,0.0,0,0,0.6966540145594254,-0.20812524583317898,-0.2514326764853719,-0.4384646283352829,0.0,-0.27732652569893707,1,smote
84,1,0.0,0,0,0.4123054371882314,-0.38423122307663815,-0.2514326764853719,-0.6365389984251438,0.0,-0.27732652569893707,1,smote
85,1,0.0,0,0,0.6966540145594254,-0.20812524583317898,-0.2514326764853719,-0.4384646283352829,0.0,-0.27732652569893707,1,smote
86,1,0.0,0,1,-1.009437449667739,-0.7364431775635565,-0.2514326764853719,0.056721296889369395,0.0,-0.23767841415094648,1,smote
87,0,0.0,1,1,-1.009437449667739,-0.8244961661852861,-0.2514326764853719,-0.6365389984251438,0.0,-0.07908596795898422,1,smote
88,1,0.0,0,0,0.1279568598170374,2.1693054469535196,-0.2514326764853719,2.2355393678778395,0.0,-0.27732652569893707,1,smote
89,1,0.0,0,0,0.1279568598170374,-0.5603372003200974,-0.2514326764853719,-0.8346133685150047,0.0,-0.27732652569893707,1,smote
90,1,0.0,0,1,-1.009437449667739,-0.6483901889418269,-0.2514326764853719,-0.6365389984251438,0.0,-0.21785435837695122,1,smote
91,0,0.0,0,1,-1.009437449667739,-0.6483901889418269,-0.2514326764853719,-0.4384646283352829,0.0,-0.19142228401162417,1,smote
92,1,0.0,0,0,1.5496997466730076,0.3201926858971985,-0.2514326764853719,0.15575848193429984,0.0,-0.2740225164032712,1,smote
93,1,0.0,0,0,0.2701311485026344,-0.47228421169836776,-0.2514326764853719,-0.7355761834700743,0.0,-0.27732652569893707,1,smote
94,1,0.0,0,0,1.6918740353586046,0.40824567451892807,-0.2514326764853719,0.2547956669792303,0.0,-0.27732652569893707,1,smote
95,1,0.0,0,0,0.5544797258738284,-0.2961782344549086,-0.2514326764853719,-0.5375018133802133,0.0,-0.27732652569893707,1,smote
96,1,0.0,0,0,-0.2985660062397537,-0.47228421169836776,4.148639162008636,-0.7355761834700743,0.0,2.755754007722341,1,smote
97,0,0.0,0,1,-1.009437449667739,-0.5603372003200974,-0.2514326764853719,-0.3394274432903524,0.0,-0.2343744048552806,1,smote
98,0,0.0,1,1,-1.009437449667739,-0.5603372003200974,-0.2514326764853719,-0.24039025824542196,0.0,-0.24428643274227826,1,smote
99,1,0.0,0,0,-0.014217428868559652,-0.6483901889418269,-0.2514326764853719,-0.9336505535599351,0.0,-0.27732652569893707,1,smote
100,0,0.0,0,1,-1.009437449667739,-0.6483901889418269,-0.2514326764853719,-0.5375018133802133,0.0,-0.24098242344661236,1,smote
101,0,0.0,0,0,-1.009437449667739,-1.0006021434287453,-0.2514326764853719,-0.6365389984251438,0.0,-0.13855813528097008,1,smote
102,1,0.0,0,0,0.4123054371882314,-0.38423122307663815,-0.2514326764853719,-0.6365389984251438,0.0,-0.27732652569893707,1,smote
103,1,0.0,0,0,0.8388283032450226,2.6095703900621676,-0.2514326764853719,2.7307252931024917,0.0,-0.2707185071076053,1,smote
104,1,0.0,0,0,-0.014217428868559652,-0.6483901889418269,-0.2514326764853719,-0.9336505535599351,0.0,-0.27732652569893707,1,smote
105,1,0.0,0,1,-1.009437449667739,-0.7364431775635565,0.3771490147280578,-0.7355761834700743,0.0,-0.19472629330729005,1,smote
106,1,0.0,0,0,-0.8672631609821418,1.5529345266014127,-0.2514326764853719,1.5422790725633262,0.0,-0.27732652569893707,1,smote
107,1,0.0,0,0,0.2701311485026344,-0.47228421169836776,-0.2514326764853719,-0.7355761834700743,0.0,-0.27732652569893707,1,smote
108,1,0.0,0,0,0.8388283032450226,-0.1200722572114494,-0.2514326764853719,-0.3394274432903524,0.0,-0.27732652569893707,1,smote
109,1,0.0,0,0,-0.2985660062397537,-0.1200722572114494,1.0057307059414875,-0.9336505535599351,0.0,-0.25089445133361,1,smote
