,is_private,is_failure,is_root,is_valid,not_valid_count,ip_failure,ip_success,no_failure,first,td,target,source
34,1,0.0,0,1,-0.4846138673118551,0.21587587256243287,0.1419904585617662,-0.6834407765979236,0.0,-0.40742701302470813,1,borderline smote
35,1,0.0,0,0,-0.4846138673118551,-0.28936553130709036,0.662622139954909,-1.0251611648968852,0.0,-0.41249394026413355,1,borderline smote
36,1,0.0,0,1,-0.4846138673118551,0.21587587256243287,-0.3786412228313766,0.0,0.0,-0.37195852234873017,1,borderline smote
37,1,0.0,0,1,-0.4846138673118551,0.21587587256243287,0.1419904585617662,-0.3417203882989618,0.0,-0.38462584044729375,1,borderline smote
38,0,0.0,1,1,-0.4846138673118551,0.7211172764319561,-0.3786412228313766,0.3417203882989618,0.0,-0.42262779474298445,1,borderline smote
39,1,0.0,0,1,-0.4846138673118551,0.21587587256243287,-0.3786412228313766,-0.3417203882989618,0.0,-0.4023600857852827,1,borderline smote
40,1,0.0,0,0,2.088852876344203,0.7211172764319561,-0.3786412228313766,-1.0251611648968852,0.0,-0.44289550370068614,1,borderline smote
41,1,0.0,0,1,-0.4846138673118551,-1.8050897429156603,-0.3786412228313766,0.0,0.0,-0.27315344117993434,1,borderline smote
42,1,0.0,0,1,-0.4846138673118551,-0.28936553130709036,0.1419904585617662,-0.6834407765979236,0.0,-0.3972931585458573,1,borderline smote
43,1,0.0,0,0,-0.4846138673118551,-1.2998483390461368,-0.3786412228313766,-0.3417203882989618,0.0,1.340662884577064,1,borderline smote
44,0,0.0,0,1,-0.4846138673118551,0.21587587256243287,-0.3786412228313766,-0.3417203882989618,0.0,-0.3972931585458573,1,borderline smote
45,0,0.0,1,1,-0.4846138673118551,-0.28936553130709036,-0.3786412228313766,1.7086019414948088,0.0,-0.25541919584194533,1,borderline smote
46,1,0.0,0,0,-0.4846138673118551,0.21587587256243287,-0.3786412228313766,3.0754834946906557,0.0,-0.435295112841548,1,borderline smote
47,1,0.0,0,1,-0.4846138673118551,-0.28936553130709036,0.1419904585617662,-1.0251611648968852,0.0,-0.41249394026413355,1,borderline smote
48,0,0.0,1,1,-0.4846138673118551,-0.28936553130709036,-0.3786412228313766,2.3920427180927324,0.0,-0.25541919584194533,1,borderline smote
49,1,0.0,0,1,-0.4846138673118551,-0.7946069351766136,-0.3786412228313766,0.0,0.0,-0.3238227135741886,1,borderline smote
50,1,0.0,0,1,-0.4846138673118551,-0.7946069351766136,-0.3786412228313766,2.3920427180927324,0.0,-0.23261802326453093,1,borderline smote
51,1,0.0,0,1,-0.4846138673118551,0.21587587256243287,-0.3786412228313766,-0.3417203882989618,0.0,-0.3972931585458573,1,borderline smote
52,1,0.0,0,0,2.8241290888173625,1.7316000841710026,-0.3786412228313766,-0.3417203882989618,0.0,-0.44289550370068614,1,borderline smote
53,1,0.0,0,1,-0.4846138673118551,-0.28936553130709036,-0.3786412228313766,0.0,0.0,-0.3516908133910285,1,borderline smote
54,1,0.0,0,0,2.088852876344203,0.7211172764319561,-0.3786412228313766,-1.0251611648968852,0.0,-0.44289550370068614,1,borderline smote
55,0,0.0,0,1,-0.4846138673118551,0.21587587256243287,-0.3786412228313766,-0.3417203882989618,0.0,-0.3592912042501666,1,borderline smote
56,1,0.0,0,0,0.6183004513978841,2.236841488040526,0.662622139954909,-1.0251611648968852,0.0,-0.4150274038838463,1,borderline smote
57,1,0.0,0,0,-0.4846138673118551,-1.2998483390461368,-0.3786412228313766,-0.3417203882989618,0.0,0.9201079237047536,1,borderline smote
58,1,0.0,0,0,-0.4846138673118551,-0.28936553130709036,-0.3786412228313766,2.0503223297937705,0.0,-0.4200943311232717,1,borderline smote
59,0,0.0,0,1,-0.4846138673118551,-1.2998483390461368,-0.3786412228313766,-0.3417203882989618,0.0,-0.29342115013763603,1,borderline smote
60,0,0.0,1,1,-0.4846138673118551,0.21587587256243287,-0.3786412228313766,-0.3417203882989618,0.0,-0.42516125836269714,1,borderline smote
61,1,0.0,0,0,-0.4846138673118551,-1.2998483390461368,-0.3786412228313766,0.6834407765979236,0.0,-0.3263561771939013,1,borderline smote
62,0,0.0,0,0,-0.11697576107527534,1.2263586803014794,-0.3786412228313766,-0.6834407765979236,0.0,-0.42262779474298445,1,borderline smote
63,0,0.0,0,1,-0.4846138673118551,-0.7946069351766136,-0.3786412228313766,-0.6834407765979236,0.0,-0.30862193185591236,1,borderline smote
64,0,0.0,1,1,-0.4846138673118551,-0.28936553130709036,0.1419904585617662,-1.0251611648968852,0.0,-0.41249394026413355,1,borderline smote
65,1,0.0,0,0,2.4564909825807826,1.2263586803014794,-0.3786412228313766,-0.6834407765979236,0.0,-0.44289550370068614,1,borderline smote
66,1,0.0,0,0,0.9859385576344637,-0.28936553130709036,1.7038855027411945,-0.3417203882989618,0.0,1.1405192586197597,1,borderline smote
67,1,0.0,0,0,-0.4846138673118551,-1.2998483390461368,-0.3786412228313766,0.3417203882989618,0.0,-0.34662388615160306,1,borderline smote
68,1,0.0,0,1,-0.4846138673118551,-0.28936553130709036,0.1419904585617662,-0.6834407765979236,0.0,-0.3947596949261446,1,borderline smote
69,1,0.0,0,0,0.6183004513978841,0.7211172764319561,1.7038855027411945,-0.6834407765979236,0.0,3.2306267448827484,1,borderline smote
70,1,0.0,0,0,-0.4846138673118551,-0.7946069351766136,-0.3786412228313766,0.0,0.0,-0.37955891320786833,1,borderline smote
71,0,0.0,0,0,-0.4846138673118551,0.7211172764319561,-0.3786412228313766,-0.6834407765979236,0.0,-0.42516125836269714,1,borderline smote
72,0,0.0,0,0,-0.4846138673118551,-0.28936553130709036,-0.3786412228313766,-0.6834407765979236,0.0,0.6996965887897476,1,borderline smote
73,0,0.0,0,1,-0.4846138673118551,-0.28936553130709036,-0.3786412228313766,-0.6834407765979236,0.0,-0.34662388615160306,1,borderline smote
74,1,0.0,0,1,-0.4846138673118551,0.21587587256243287,-0.3786412228313766,0.0,0.0,-0.41249394026413355,1,borderline smote
75,0,0.0,0,1,-0.4846138673118551,-1.8050897429156603,-0.3786412228313766,-0.3417203882989618,0.0,-0.2807538320390725,1,borderline smote
76,0,0.0,0,1,-0.4846138673118551,0.21587587256243287,-0.3786412228313766,0.0,0.0,-0.3947596949261446,1,borderline smote
77,0,0.0,0,1,-0.4846138673118551,-0.28936553130709036,-0.3786412228313766,-0.6834407765979236,0.0,-0.3212892499544759,1,borderline smote
78,0,0.0,0,0,-0.11697576107527534,-0.7946069351766136,-0.3786412228313766,0.6834407765979236,0.0,-0.4276947219824099,1,borderline smote
79,0,0.0,0,1,-0.4846138673118551,0.7211172764319561,-0.3786412228313766,0.6834407765979236,0.0,-0.39222623130643186,1,borderline smote
80,1,0.0,0,0,-0.11697576107527534,-0.7946069351766136,-0.3786412228313766,1.3668815531958471,0.0,-0.43022818560212256,1,borderline smote
81,1,0.0,0,0,-0.4846138673118551,-0.28936553130709036,-0.3786412228313766,2.3920427180927324,0.0,-0.4327616492218353,1,borderline smote
82,0,0.0,0,0,-0.4846138673118551,1.2263586803014794,-0.3786412228313766,1.0251611648968852,0.0,-0.41756086750355903,1,borderline smote
83,0,0.0,0,1,-0.4846138673118551,-0.28936553130709036,-0.3786412228313766,0.3417203882989618,0.0,-0.3390234952924649,1,borderline smote
84,1,0.0,0,0,2.088852876344203,2.236841488040526,3.7864122283137656,-0.6834407765979236,0.0,3.57771126078339,1,borderline smote
85,0,0.0,0,0,-0.4846138673118551,-0.7946069351766136,-0.3786412228313766,0.6834407765979236,0.0,-0.3567577406304539,1,borderline smote
86,1,0.0,0,1,-0.4846138673118551,-0.28936553130709036,0.1419904585617662,-0.6834407765979236,0.0,-0.39982662216557,1,borderline smote
87,0,0.0,0,1,-0.4846138673118551,0.21587587256243287,-0.3786412228313766,0.0,0.0,-0.4150274038838463,1,borderline smote
88,1,0.0,0,0,-0.4846138673118551,-0.28936553130709036,-0.3786412228313766,2.7337631063916943,0.0,-0.41756086750355903,1,borderline smote
89,0,0.0,0,0,-0.4846138673118551,0.7211172764319561,-0.3786412228313766,1.0251611648968852,0.0,-0.4200943311232717,1,borderline smote
90,1,0.0,0,0,-0.4846138673118551,-0.7946069351766136,-0.3786412228313766,1.7086019414948088,0.0,-0.27061997756022166,1,borderline smote
91,1,0.0,0,0,2.8241290888173625,2.236841488040526,4.307043909706909,0.3417203882989618,0.0,2.59726083995457,1,borderline smote
92,0,0.0,0,1,-0.4846138673118551,-1.8050897429156603,-0.3786412228313766,-0.3417203882989618,0.0,-0.2858207592784979,1,borderline smote
93,1,0.0,0,1,-0.4846138673118551,-0.28936553130709036,0.1419904585617662,-0.6834407765979236,0.0,-0.39982662216557,1,borderline smote
94,1,0.0,0,0,-0.4846138673118551,-1.8050897429156603,-0.3786412228313766,-0.3417203882989618,0.0,0.09166532005869636,1,borderline smote
95,1,0.0,0,0,-0.4846138673118551,0.21587587256243287,-0.3786412228313766,2.7337631063916943,0.0,-0.435295112841548,1,borderline smote
96,0,0.0,0,1,-0.4846138673118551,-0.28936553130709036,-0.3786412228313766,-0.6834407765979236,0.0,-0.36942505872901743,1,borderline smote
97,0,0.0,1,1,-0.4846138673118551,-0.28936553130709036,-0.3786412228313766,2.3920427180927324,0.0,-0.23768495050395635,1,borderline smote
98,1,0.0,0,0,-0.4846138673118551,-1.8050897429156603,-0.3786412228313766,0.0,0.0,-0.2858207592784979,1,borderline smote
99,0,0.0,0,1,-0.4846138673118551,-0.7946069351766136,-0.3786412228313766,-0.6834407765979236,0.0,-0.31115539547562504,1,borderline smote
100,0,0.0,0,1,-0.4846138673118551,-0.28936553130709036,-0.3786412228313766,0.3417203882989618,0.0,-0.3440904225318903,1,borderline smote
101,0,0.0,1,1,-0.4846138673118551,0.21587587256243287,-0.3786412228313766,-0.3417203882989618,0.0,-0.42516125836269714,1,borderline smote
102,0,0.0,0,0,-0.4846138673118551,-1.2998483390461368,-0.3786412228313766,0.3417203882989618,0.0,-0.34155695891217763,1,borderline smote
103,1,0.0,0,1,-0.4846138673118551,0.21587587256243287,-0.3786412228313766,0.0,0.0,-0.40742701302470813,1,borderline smote
104,0,0.0,0,0,-0.4846138673118551,0.21587587256243287,-0.3786412228313766,-0.6834407765979236,0.0,-0.42516125836269714,1,borderline smote
105,1,0.0,0,0,-0.4846138673118551,0.21587587256243287,0.662622139954909,-0.6834407765979236,0.0,2.536457713081465,1,borderline smote
106,1,0.0,0,0,2.088852876344203,0.7211172764319561,-0.3786412228313766,-1.0251611648968852,0.0,-0.44289550370068614,1,borderline smote
107,0,0.0,0,1,-0.4846138673118551,0.21587587256243287,-0.3786412228313766,-0.3417203882989618,0.0,-0.3567577406304539,1,borderline smote
108,1,0.0,0,0,2.4564909825807826,1.2263586803014794,-0.3786412228313766,-0.6834407765979236,0.0,-0.44289550370068614,1,borderline smote
109,1,0.0,0,1,-0.4846138673118551,-1.2998483390461368,-0.3786412228313766,0.0,0.0,-0.2959546137573488,1,borderline smote
