,user,is_private,is_failure,is_root,is_valid,not_valid_count,ip_failure,ip_success,no_failure,first,td,ts,target,source
63,8.0,0.0,1.0,0.0,0.0,15.0,3.0,2.0,22.0,0.0,6.0,1.342607519874334,1.0,gan
64,0.0,1.0,1.0,1.0,0.0,6.0,38.0,0.0,34.0,0.0,1351.0,-0.7358971694002712,1.0,gan
65,3.0,1.0,1.0,1.0,0.0,10.0,22.0,0.0,22.0,0.0,1.0,1.367716718537378,1.0,gan
66,28.0,1.0,1.0,1.0,0.0,0.0,42.0,0.0,23.0,0.0,1803.0,1.3539670667343768,1.0,gan
67,11.0,0.0,1.0,0.0,0.0,5.0,34.0,0.0,7.0,0.0,0.0,-0.735898107460358,1.0,gan
68,16.0,0.0,1.0,0.0,0.0,25.0,2.0,2.0,34.0,0.0,8.0,-0.7358968807663983,1.0,gan
69,3.0,1.0,1.0,1.0,0.0,6.0,43.0,0.0,11.0,0.0,6.0,1.3539670667343768,1.0,gan
70,13.0,0.0,1.0,0.0,1.0,15.0,11.0,2.0,33.0,0.0,24.0,-0.735898107460358,1.0,gan
71,3.0,1.0,1.0,1.0,1.0,0.0,20.0,14.0,15.0,0.0,1803.0,-0.7359004165313412,1.0,gan
72,23.0,1.0,1.0,0.0,0.0,25.0,41.0,0.0,15.0,0.0,1351.0,-0.7358965921325253,1.0,gan
73,43.0,1.0,1.0,0.0,0.0,0.0,22.0,0.0,17.0,0.0,4.0,-0.7358976745095487,1.0,gan
74,11.0,1.0,1.0,0.0,0.0,1.0,9.0,2.0,13.0,0.0,3.0,1.3426070869235247,1.0,gan
75,4.0,1.0,1.0,0.0,0.0,6.0,25.0,1.0,45.0,0.0,0.0,-0.7941957998395288,1.0,gan
76,2.0,0.0,1.0,0.0,1.0,15.0,43.0,1.0,23.0,0.0,21.0,-0.735892262624432,1.0,gan
77,28.0,0.0,1.0,1.0,1.0,17.0,7.0,0.0,19.0,0.0,8.0,-0.7358920461490273,1.0,gan
78,45.0,1.0,1.0,1.0,0.0,2.0,44.0,1.0,33.0,0.0,1.0,1.3587215160471378,1.0,gan
79,24.0,0.0,1.0,1.0,0.0,10.0,6.0,1.0,33.0,0.0,1.0,1.342607519874334,1.0,gan
80,37.0,0.0,1.0,0.0,1.0,0.0,34.0,0.0,22.0,0.0,6.0,1.365884903663063,1.0,gan
81,12.0,1.0,1.0,1.0,0.0,0.0,22.0,2.0,31.0,0.0,14.0,-0.735898107460358,1.0,gan
82,30.0,0.0,1.0,1.0,0.0,5.0,20.0,1.0,34.0,0.0,6.0,1.3425865217600812,1.0,gan
83,44.0,0.0,1.0,0.0,0.0,23.0,5.0,0.0,42.0,0.0,4.0,1.365884903663063,1.0,gan
84,28.0,1.0,1.0,1.0,0.0,15.0,8.0,0.0,12.0,0.0,8.0,-0.7358929842091142,1.0,gan
85,43.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,11.0,0.0,6.0,-0.7358943552200105,1.0,gan
86,8.0,1.0,1.0,0.0,1.0,17.0,35.0,2.0,7.0,0.0,3.0,-0.7358968807663983,1.0,gan
87,30.0,0.0,1.0,1.0,0.0,19.0,14.0,0.0,44.0,0.0,21.0,-0.7358924790998366,1.0,gan
88,43.0,0.0,1.0,0.0,0.0,2.0,45.0,0.0,45.0,0.0,3.0,1.367716718537378,1.0,gan
89,24.0,0.0,1.0,0.0,1.0,12.0,44.0,0.0,43.0,0.0,13.0,-0.7358929842091142,1.0,gan
90,8.0,1.0,1.0,0.0,0.0,5.0,45.0,1.0,9.0,0.0,6.0,1.3539685099037413,1.0,gan
91,43.0,1.0,1.0,0.0,0.0,0.0,14.0,0.0,44.0,0.0,14.0,-0.7358941387446057,1.0,gan
92,0.0,0.0,1.0,0.0,0.0,1.0,10.0,0.0,22.0,0.0,3.0,-0.7358943552200105,1.0,gan
93,28.0,1.0,1.0,1.0,0.0,18.0,43.0,1.0,43.0,0.0,30.0,-0.7358999835805318,1.0,gan
94,27.0,0.0,1.0,0.0,1.0,20.0,32.0,0.0,20.0,0.0,1.0,-0.7358959427063113,1.0,gan
95,17.0,0.0,1.0,0.0,1.0,12.0,14.0,2.0,45.0,0.0,13.0,-0.7358924790998366,1.0,gan
96,8.0,1.0,1.0,0.0,0.0,19.0,45.0,2.0,36.0,0.0,21.0,-0.735898107460358,1.0,gan
97,27.0,1.0,1.0,0.0,0.0,6.0,37.0,0.0,40.0,0.0,24.0,-0.7358936336353282,1.0,gan
98,28.0,0.0,1.0,0.0,0.0,14.0,44.0,2.0,7.0,0.0,1.0,1.3658885837449424,1.0,gan
99,43.0,1.0,1.0,0.0,0.0,0.0,23.0,2.0,9.0,0.0,30.0,-0.7358993341543179,1.0,gan
100,2.0,0.0,1.0,1.0,0.0,7.0,9.0,14.0,31.0,0.0,4.0,1.3539670667343768,1.0,gan
101,14.0,1.0,1.0,1.0,0.0,15.0,40.0,1.0,12.0,0.0,1.0,-0.7358941387446057,1.0,gan
102,11.0,1.0,1.0,1.0,1.0,12.0,23.0,0.0,35.0,0.0,8.0,-0.7358924790998366,1.0,gan
103,7.0,1.0,1.0,0.0,1.0,13.0,14.0,14.0,10.0,0.0,1351.0,-0.7358938501107328,1.0,gan
104,15.0,0.0,1.0,1.0,0.0,6.0,5.0,1.0,18.0,0.0,3.0,-0.7358971694002712,1.0,gan
105,20.0,1.0,1.0,0.0,0.0,5.0,36.0,0.0,36.0,0.0,3.0,-1.8856351720524545,1.0,smote
106,10.0,1.0,1.0,0.0,0.0,1.0,32.0,0.0,32.0,0.0,3.0,-1.885635992021653,1.0,smote
107,39.0,1.0,1.0,0.0,0.0,12.0,43.0,0.0,43.0,0.0,8.0,-1.8856325995299572,1.0,smote
108,12.0,1.0,1.0,0.0,0.0,4.0,35.0,0.0,35.0,0.0,3.0,-1.8856353849456955,1.0,smote
109,32.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,12.0,0.0,22.0,-1.064140095430409,1.0,smote
110,31.0,1.0,1.0,0.0,0.0,5.0,7.0,0.0,8.0,0.0,3.0,-1.2122168522231969,1.0,smote
111,37.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,10.0,0.0,16.0,0.5382967673267312,1.0,smote
112,8.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,12.0,0.0,9.0,0.5226796587955111,1.0,smote
113,17.0,1.0,1.0,0.0,0.0,3.0,34.0,0.0,34.0,0.0,3.0,-1.8856355292102425,1.0,smote
114,44.0,1.0,1.0,0.0,0.0,21.0,21.0,0.0,21.0,0.0,4.0,-1.8856389327270864,1.0,smote
115,37.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,17.0,0.0,89.0,0.5243795437319023,1.0,smote
116,31.0,1.0,1.0,0.0,1.0,0.0,7.0,0.0,11.0,0.0,81.0,-1.3916112339321938,1.0,smote
117,32.0,0.0,1.0,0.0,0.0,5.0,6.0,0.0,7.0,0.0,4.0,-1.4039685467228231,1.0,smote
118,5.0,1.0,1.0,0.0,0.0,9.0,40.0,0.0,40.0,0.0,3.0,-1.885633847926682,1.0,smote
119,29.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,3.0,-1.885643019899696,1.0,smote
120,20.0,1.0,1.0,0.0,0.0,9.0,12.0,0.0,10.0,0.0,6.0,-1.1829023503934724,1.0,smote
121,35.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,13.0,0.0,21.0,-0.1367914516985549,1.0,smote
122,16.0,1.0,1.0,0.0,0.0,2.0,33.0,0.0,33.0,0.0,3.0,-1.8856357627834948,1.0,smote
123,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,11.0,0.0,3.0,-1.8856421283937432,1.0,smote
124,2.0,1.0,1.0,0.0,0.0,15.0,15.0,0.0,15.0,0.0,3.0,-1.88564096097198,1.0,smote
125,16.0,1.0,1.0,0.0,0.0,3.0,34.0,0.0,34.0,0.0,3.0,-1.885635590576144,1.0,smote
126,37.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,9.0,0.0,8.0,0.5382958273137188,1.0,smote
127,11.0,1.0,1.0,0.0,0.0,2.0,33.0,0.0,33.0,0.0,3.0,-1.8856357411886069,1.0,smote
128,24.0,1.0,1.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,3.0,-1.8856424150290148,1.0,smote
129,3.0,1.0,1.0,0.0,0.0,17.0,17.0,0.0,17.0,0.0,4.0,-1.885640534366269,1.0,smote
130,8.0,1.0,1.0,0.0,0.0,10.0,41.0,0.0,41.0,0.0,3.0,-1.8856334781722897,1.0,smote
131,21.0,1.0,1.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,3.0,-1.8856393625810777,1.0,smote
132,26.0,1.0,1.0,0.0,1.0,0.0,7.0,0.0,11.0,0.0,16.0,-1.2865717690619085,1.0,smote
133,37.0,0.0,1.0,1.0,1.0,0.0,9.0,0.0,14.0,0.0,16.0,0.5382993289177495,1.0,smote
134,16.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,7.0,0.0,15.0,0.5128061863976311,1.0,smote
135,33.0,0.0,1.0,1.0,1.0,0.0,7.0,1.0,10.0,0.0,7.0,0.5241273351785577,1.0,smote
136,6.0,1.0,1.0,0.0,0.0,9.0,40.0,0.0,40.0,0.0,3.0,-1.8856340655024288,1.0,smote
137,37.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,449.0,0.520787703447506,1.0,smote
138,1.0,1.0,1.0,0.0,0.0,8.0,9.0,0.0,11.0,0.0,4.0,-1.3090896405791652,1.0,smote
139,19.0,1.0,1.0,0.0,0.0,8.0,12.0,1.0,9.0,0.0,9.0,-0.540113693546902,1.0,smote
140,37.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,9.0,0.0,3.0,0.5382958800802184,1.0,smote
141,31.0,0.0,1.0,0.0,0.0,4.0,8.0,0.0,9.0,0.0,2.0,-0.688712519674842,1.0,smote
142,21.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,10.0,0.0,666.0,0.5182830745555518,1.0,smote
143,10.0,1.0,1.0,0.0,0.0,1.0,32.0,0.0,32.0,0.0,3.0,-1.8856362237092597,1.0,smote
144,27.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,8.0,0.0,2.0,-1.8244236544644328,1.0,smote
145,37.0,0.0,1.0,1.0,1.0,0.0,8.0,0.0,13.0,0.0,22.0,0.5382981388092398,1.0,smote
146,39.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,10.0,0.0,7.0,0.5298054089835911,1.0,smote
147,14.0,1.0,1.0,0.0,0.0,4.0,35.0,0.0,35.0,0.0,3.0,-1.885635336930091,1.0,smote
148,32.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,12.0,0.0,25.0,0.5334098741855116,1.0,smote
149,30.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,11.0,0.0,27.0,0.5303899672264144,1.0,smote
150,24.0,1.0,1.0,0.0,0.0,1.0,7.0,2.0,9.0,0.0,193.0,0.5243809429441221,1.0,smote
151,33.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,12.0,0.0,25.0,0.5344215713795155,1.0,smote
152,37.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,8.0,0.0,0.0,0.5319138010578952,1.0,smote
153,25.0,1.0,1.0,0.0,1.0,0.0,7.0,0.0,10.0,0.0,27.0,-0.0824145285045414,1.0,smote
154,35.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0,9.0,0.0,1.0,-0.0162969315049885,1.0,smote
155,27.0,1.0,1.0,0.0,0.0,19.0,19.0,0.0,19.0,0.0,3.0,-1.8856395246347173,1.0,smote
156,2.0,1.0,1.0,0.0,0.0,15.0,15.0,0.0,15.0,0.0,3.0,-1.8856410010001443,1.0,smote
157,31.0,0.0,1.0,1.0,1.0,0.0,7.0,0.0,18.0,0.0,5.0,0.5267686520070863,1.0,smote
158,37.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,7.0,0.0,0.0,0.5238376425437616,1.0,smote
159,17.0,1.0,1.0,0.0,0.0,12.0,12.0,0.0,12.0,0.0,3.0,-1.885641842296084,1.0,smote
160,13.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,9.0,0.0,13.0,0.5161641048958405,1.0,smote
161,36.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.2131716125128762,1.0,smote
162,15.0,1.0,1.0,0.0,0.0,2.0,33.0,0.0,33.0,0.0,3.0,-1.8856357427109225,1.0,smote
163,11.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,38.0,0.0623314629026242,1.0,smote
164,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,11.0,0.0,3.0,-1.885642135397426,1.0,smote
165,19.0,1.0,1.0,0.0,0.0,8.0,12.0,1.0,9.0,0.0,8.0,-0.5926975218302972,1.0,smote
166,26.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,9.0,0.0,284.0,0.5205683840725834,1.0,smote
167,14.0,1.0,1.0,0.0,0.0,2.0,33.0,0.0,33.0,0.0,3.0,-1.8856359237615248,1.0,smote
168,25.0,1.0,1.0,0.0,0.0,12.0,43.0,0.0,43.0,0.0,6.0,-1.8856326205784253,1.0,smote
169,21.0,1.0,1.0,0.0,0.0,12.0,12.0,0.0,12.0,0.0,3.0,-1.8856417272245367,1.0,smote
170,37.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,9.0,0.0,3.0,0.5382958801715639,1.0,smote
171,21.0,1.0,1.0,0.0,0.0,19.0,19.0,0.0,19.0,0.0,3.0,-1.885639761235852,1.0,smote
172,31.0,0.0,1.0,1.0,1.0,0.0,8.0,1.0,11.0,0.0,7.0,0.5163368569228906,1.0,smote
173,41.0,1.0,1.0,0.0,0.0,7.0,38.0,0.0,38.0,0.0,3.0,-1.885634423758667,1.0,smote
174,34.0,1.0,1.0,0.0,0.0,18.0,18.0,0.0,18.0,0.0,5.0,-1.885640083896944,1.0,smote
175,37.0,0.0,1.0,1.0,1.0,0.0,9.0,0.0,14.0,0.0,18.0,0.5382990439875325,1.0,smote
176,14.0,1.0,1.0,0.0,0.0,6.0,37.0,0.0,37.0,0.0,3.0,-1.8856346519860816,1.0,smote
177,31.0,1.0,1.0,0.0,0.0,10.0,12.0,11.0,8.0,0.0,1465.0,0.5339766137383013,1.0,smote
178,29.0,1.0,1.0,0.0,0.0,13.0,44.0,0.0,44.0,0.0,7.0,-1.885632291620336,1.0,smote
179,27.0,1.0,1.0,0.0,0.0,9.0,11.0,9.0,8.0,0.0,1204.0,0.5344462332750479,1.0,smote
180,21.0,1.0,1.0,0.0,0.0,5.0,36.0,0.0,36.0,0.0,3.0,-1.8856350877778767,1.0,smote
181,39.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,10.0,0.0,8.0,0.5327046046331111,1.0,smote
182,37.0,0.0,1.0,1.0,1.0,0.0,7.0,0.0,11.0,0.0,11.0,0.5382978982922917,1.0,smote
183,31.0,1.0,1.0,0.0,0.0,4.0,7.0,0.0,8.0,0.0,3.0,-1.173751809728475,1.0,smote
184,37.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,8.0,0.0,6.0,0.5326408355623407,1.0,smote
185,14.0,1.0,1.0,0.0,0.0,2.0,33.0,0.0,33.0,0.0,3.0,-1.8856359797056013,1.0,smote
186,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,11.0,0.0,3.0,-1.8856422110055515,1.0,smote
187,11.0,1.0,1.0,0.0,0.0,1.0,32.0,0.0,32.0,0.0,3.0,-1.8856360503590643,1.0,smote
188,4.0,1.0,1.0,0.0,0.0,8.0,9.0,0.0,14.0,0.0,5.0,-0.6871801452076167,1.0,smote
189,37.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,10.0,0.0,3.0,0.5358102336016447,1.0,smote
190,30.0,1.0,1.0,0.0,1.0,0.0,8.0,0.0,12.0,0.0,19.0,-1.952873553626196,1.0,smote
191,11.0,1.0,1.0,0.0,0.0,0.0,31.0,0.0,31.0,0.0,3.0,-1.8856362690979367,1.0,smote
192,38.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,10.0,0.0,5.0,0.5332600656852278,1.0,smote
193,41.0,1.0,1.0,0.0,0.0,9.0,40.0,0.0,40.0,0.0,3.0,-1.8856341349150447,1.0,smote
194,18.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,7.0,0.0,15.0,0.5113297347034566,1.0,smote
195,15.0,1.0,1.0,0.0,0.0,2.0,33.0,0.0,33.0,0.0,3.0,-1.8856357701126736,1.0,smote
196,29.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,10.0,0.0,5.0,0.2915554057254093,1.0,smote
197,25.0,1.0,1.0,0.0,1.0,0.0,7.0,0.0,10.0,0.0,26.0,-0.0703159146455374,1.0,smote
198,31.0,0.0,1.0,1.0,1.0,0.0,7.0,1.0,10.0,0.0,5.0,0.5153403843423993,1.0,smote
199,7.0,1.0,1.0,0.0,0.0,7.0,38.0,0.0,38.0,0.0,3.0,-1.8856346204484096,1.0,smote
200,24.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,10.0,0.0,29.0,0.5229717006311129,1.0,smote
201,30.0,1.0,1.0,0.0,1.0,0.0,7.0,0.0,18.0,0.0,8.0,-0.0751209228742365,1.0,smote
202,15.0,1.0,1.0,0.0,0.0,2.0,33.0,0.0,33.0,0.0,3.0,-1.885635737388572,1.0,smote
203,25.0,1.0,1.0,0.0,0.0,6.0,37.0,0.0,37.0,0.0,4.0,-1.8856346225910223,1.0,smote
204,35.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,9.0,0.0,9.0,0.5319163953459427,1.0,smote
205,13.0,1.0,1.0,0.0,0.0,4.0,35.0,0.0,35.0,0.0,3.0,-1.885635359849989,1.0,smote
206,13.0,1.0,1.0,0.0,0.0,10.0,41.0,0.0,41.0,0.0,3.0,-1.88563354528852,1.0,smote
207,38.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,9.0,0.0,9.0,0.5352581907780605,1.0,smote
208,32.0,1.0,1.0,0.0,1.0,0.0,7.0,0.0,11.0,0.0,117.0,-1.0497723751733363,1.0,smote
209,30.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,11.0,0.0,27.0,0.5299669635957063,1.0,smote
210,34.0,1.0,1.0,0.0,0.0,5.0,9.0,6.0,9.0,0.0,835.0,0.5219458801803298,1.0,borderline smote
211,18.0,1.0,1.0,0.0,0.0,4.0,12.0,1.0,7.0,0.0,15.0,0.5128748613014258,1.0,borderline smote
212,24.0,1.0,1.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,3.0,-1.885642397269764,1.0,borderline smote
213,18.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,7.0,0.0,15.0,0.5113505550286032,1.0,borderline smote
214,37.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,7.0,0.0,0.0,0.5272038240727875,1.0,borderline smote
215,34.0,1.0,1.0,0.0,0.0,2.0,5.0,0.0,7.0,0.0,0.0,-0.0533778678875869,1.0,borderline smote
216,32.0,1.0,1.0,0.0,0.0,3.0,6.0,0.0,7.0,0.0,1.0,-0.5338699990522107,1.0,borderline smote
217,39.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,10.0,0.0,6.0,0.5319266578623797,1.0,borderline smote
218,18.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,12.0,0.0,31.0,-0.6987943938663879,1.0,borderline smote
219,33.0,0.0,1.0,1.0,1.0,0.0,7.0,1.0,10.0,0.0,3.0,0.524263003290797,1.0,borderline smote
220,32.0,1.0,1.0,0.0,0.0,8.0,10.0,8.0,12.0,0.0,1069.0,0.5336289068980524,1.0,borderline smote
