user,is_private,is_failure,is_root,is_valid,not_valid_count,ip_failure,ip_success,no_failure,first,td,ts,target,source
18,1,1,0,0,1,6,2,7,0,15,0.5113872935079911,1,borderline smote
24,1,1,0,1,0,6,0,9,0,21,0.2903514829216868,1,borderline smote
37,0,1,1,1,0,6,0,10,0,10,0.5382966072501603,1,borderline smote
37,0,1,1,1,0,9,0,14,0,12,0.5382998603417379,1,borderline smote
34,0,1,0,1,0,8,0,13,0,16,-0.3628314664272272,1,borderline smote
33,0,1,0,1,0,6,0,10,0,12,-0.7488831728782478,1,borderline smote
28,1,1,0,0,6,11,1,8,0,4,-0.3103742197083883,1,borderline smote
28,1,1,0,0,7,10,0,8,0,4,-0.8412204100864493,1,borderline smote
15,1,1,0,0,0,4,1,8,0,14,0.5148856066846025,1,borderline smote
37,0,1,1,1,0,6,0,9,0,10,0.5382959707853675,1,borderline smote
28,1,1,0,0,6,11,1,8,0,4,-0.5287028477806583,1,borderline smote
8,1,1,0,0,2,5,0,12,0,9,0.5224936842075576,1,borderline smote
8,1,1,0,0,1,4,0,11,0,38,0.5229903809065651,1,borderline smote
37,0,1,1,1,0,7,0,10,0,11,0.5382969255011741,1,borderline smote
23,1,1,0,0,0,6,1,8,0,20,0.5217246837136897,1,borderline smote
27,1,1,0,0,7,8,0,8,0,3,-1.6599239212149919,1,borderline smote
30,1,1,0,0,1,9,2,10,0,6,0.5115034342826472,1,borderline smote
18,1,1,0,0,0,5,2,7,0,15,0.5113202624550947,1,borderline smote
31,0,1,0,1,0,8,0,12,0,19,-1.5160958994522695,1,borderline smote
28,1,1,0,0,9,9,0,10,0,3,-1.84450574171045,1,borderline smote
27,1,1,0,1,0,7,0,10,0,19,-1.3697593996590247,1,borderline smote
30,1,1,0,1,0,4,0,16,0,83,0.5245491230905902,1,borderline smote
20,1,1,0,0,3,10,1,7,0,16,0.5154727878711344,1,borderline smote
28,1,1,0,0,7,10,0,8,0,4,-0.7716975866737701,1,borderline smote
25,1,1,0,1,0,6,0,9,0,15,-1.0898516035574115,1,borderline smote
18,1,1,0,0,4,12,1,7,0,14,0.5121543853155199,1,borderline smote
39,1,1,0,0,0,7,1,11,0,508,0.5222093662380449,1,borderline smote
30,1,1,0,1,0,7,0,11,0,13,-1.6736191757503307,1,borderline smote
7,1,1,0,0,4,6,0,13,0,7,-0.10425799784828194,1,borderline smote
7,1,1,0,0,2,4,0,12,0,9,0.5243462979184348,1,borderline smote
23,1,1,0,1,0,5,1,8,0,20,0.5219851170005817,1,borderline smote
24,1,1,0,1,0,6,0,9,0,18,-0.7233424360404787,1,borderline smote
8,1,1,0,0,7,8,0,13,0,6,-0.7754557500716135,1,borderline smote
9,1,1,0,0,9,10,0,13,0,5,-1.1239356434220373,1,borderline smote
19,1,1,0,0,9,12,0,10,0,7,-0.9647367252219088,1,borderline smote
17,1,1,0,0,0,4,1,7,0,15,0.5120563193339585,1,borderline smote
6,1,1,0,0,0,2,0,9,0,166,0.5254245072191426,1,borderline smote
9,1,1,0,0,11,11,0,13,0,4,-1.5655664285658095,1,borderline smote
25,1,1,0,0,5,13,2,7,0,8,0.511619979464099,1,borderline smote
35,0,1,0,1,0,8,0,13,0,15,0.042429319857257175,1,borderline smote
26,1,1,0,1,0,4,0,15,0,81,0.5245476330806763,1,borderline smote
13,1,1,0,0,3,8,1,9,0,25,0.5171333337312628,1,borderline smote
9,1,1,0,1,0,2,0,11,0,72,0.5245413320822159,1,borderline smote
15,1,1,0,0,0,4,1,7,0,20,0.5138116459919293,1,borderline smote
27,1,1,0,0,0,8,0,10,0,14,-1.510842503882027,1,borderline smote
21,1,1,0,1,0,5,1,8,0,19,0.5184697912138421,1,borderline smote
38,1,1,0,0,2,9,3,11,0,703,0.5259514324572779,1,borderline smote
30,1,1,1,1,0,7,0,16,0,6,0.5199866328243448,1,borderline smote
28,1,1,0,0,7,9,0,10,0,3,-1.3902008388601665,1,borderline smote
13,1,1,0,0,0,4,0,12,0,36,-0.1541726805438155,1,borderline smote
9,1,1,0,0,1,5,0,10,0,35,0.521770068317924,1,borderline smote
34,1,1,0,0,5,9,6,8,0,1521,0.5223601732995703,1,borderline smote
30,1,1,0,0,13,13,13,8,0,1785,0.5392792559487171,1,borderline smote
25,1,1,0,1,0,6,0,10,0,19,-1.0121797614009393,1,borderline smote
10,1,1,0,0,2,6,0,10,0,32,0.5201938292559073,1,borderline smote
14,1,1,0,0,3,9,1,9,0,12,0.5160692534338525,1,borderline smote
21,1,1,0,0,8,9,8,9,0,1124,0.5342941178830973,1,borderline smote
26,1,1,0,1,0,7,0,10,0,19,-1.1683101781034875,1,borderline smote
32,0,1,1,1,0,7,1,10,0,7,0.5205947695386236,1,borderline smote
23,1,1,0,0,10,10,10,8,0,1351,0.5362716223977025,1,borderline smote
6,1,1,0,0,0,2,0,11,0,55,0.524541617803311,1,borderline smote
12,1,1,0,0,4,5,4,9,0,602,0.5294132660643128,1,borderline smote
21,1,1,0,0,9,10,9,9,0,1189,0.5348820800938829,1,borderline smote
23,1,1,0,0,0,6,1,8,0,20,0.5220411993105675,1,borderline smote
5,1,1,0,1,0,2,0,9,0,68,0.5244695647914664,1,borderline smote
28,1,1,0,0,3,8,1,9,0,4,-0.49040513204844727,1,borderline smote
30,1,1,0,1,0,7,0,11,0,14,-1.8729835801484462,1,borderline smote
13,1,1,0,0,0,4,1,9,0,12,0.5172943772002648,1,borderline smote
34,1,1,0,0,6,9,7,8,0,1542,0.5236994881621057,1,borderline smote
18,1,1,0,0,2,9,2,7,0,14,0.5114877747040497,1,borderline smote
34,1,1,0,1,0,5,1,11,0,6,0.5193316154626608,1,borderline smote
22,1,1,0,0,11,11,0,11,0,3,-1.8856421359671816,1,borderline smote
5,1,1,0,0,0,2,0,10,0,66,0.5245403026608536,1,borderline smote
28,1,1,0,1,0,7,0,11,0,21,-1.3339282080671317,1,borderline smote
20,1,1,0,1,0,5,1,7,0,18,0.5161092534914956,1,borderline smote
36,1,1,0,0,2,7,3,8,0,1411,0.51527766242984,1,borderline smote
11,1,1,0,0,1,4,0,10,0,12,0.5187475526368096,1,borderline smote
7,1,1,0,0,4,6,0,13,0,7,-0.050518655628310816,1,borderline smote
14,1,1,0,0,0,4,1,8,0,13,0.5155496854699028,1,borderline smote
37,0,1,0,1,0,7,0,13,0,12,0.5361495302963302,1,borderline smote
37,1,1,0,0,0,6,1,8,0,1139,0.5141329520131082,1,borderline smote
15,1,1,0,0,0,4,0,12,0,34,-0.41124871989877687,1,borderline smote
30,1,1,0,0,3,11,2,9,0,6,0.5115412218868596,1,borderline smote
20,1,1,0,1,0,3,0,13,0,78,0.5245455589567848,1,borderline smote
21,1,1,0,0,1,8,1,8,0,18,0.5184110252005234,1,borderline smote
22,1,1,0,0,9,10,9,8,0,1287,0.535685424897691,1,borderline smote
39,0,1,0,1,0,2,0,11,0,8,0.53086086196924,1,borderline smote
