,user,is_private,is_failure,is_root,is_valid,not_valid_count,ip_failure,ip_success,no_failure,first,td,ts,target,source
46,30,1,1,0,1,0,4,21,7,0,3,0.524515972609412,0,original
47,30,1,0,0,1,0,0,24,0,0,104,0.5400910918490995,0,original
48,40,1,0,0,1,0,0,2,0,0,131,0.5300465176242452,0,original
49,40,1,0,0,1,0,0,3,0,0,14,0.5300461847496467,0,original
50,18,1,1,0,0,11,11,14,4,0,7973,0.5402572794923421,0,original
51,40,1,0,0,1,0,0,3,0,0,17,0.5300426063477142,0,original
52,40,1,1,0,1,0,1,0,2,1,0,0.530040359444175,0,original
53,30,1,0,0,1,0,0,32,0,0,9,0.5402416343862182,0,original
54,19,1,1,0,0,1,1,22,1,0,235,0.5245748081946762,0,original
55,37,0,1,1,1,0,13,0,5,0,14,0.5383143736802306,0,original
56,24,1,0,0,1,0,0,10,0,0,713,0.5383010586962953,0,original
57,30,1,1,0,1,0,3,9,5,0,89,0.5116859037452893,0,original
58,18,1,1,0,0,3,3,33,3,0,1,0.5402558647752991,0,original
59,30,1,1,0,1,0,2,2,3,0,9,0.5112604067899064,0,original
60,30,1,0,0,1,0,0,23,0,0,195,0.5400824371095415,0,original
61,37,1,1,1,1,0,18,2,1,0,1086,0.5123578111221252,0,original
62,18,1,1,0,0,2,10,2,3,0,28,0.5115962772596747,0,original
63,40,1,0,0,1,0,0,1,0,0,9,0.5300356159811481,0,original
64,30,1,1,0,0,10,10,22,27,0,5526,0.5400662094728704,0,original
65,30,1,0,0,1,0,0,2,0,0,80,0.5111354123782136,0,original
66,37,0,1,1,1,0,11,0,2,0,41,0.5383035552557832,0,original
67,40,1,0,0,1,0,0,1,0,0,15,0.5300364481676441,0,original
68,24,1,0,0,1,0,0,8,0,0,99909,0.5381771461270473,0,original
69,40,1,1,0,1,0,4,1,2,0,11,0.530046767280194,0,original
70,40,1,0,0,1,0,0,1,0,0,23,0.5300384454152344,0,original
71,31,1,1,0,0,9,9,22,26,0,18,0.5396063432152044,0,original
72,30,1,1,0,1,0,1,14,2,0,3176,0.5126141245628801,0,original
73,37,1,1,1,1,0,3,1,5,0,146,0.5227416677813814,0,original
74,30,1,1,0,1,0,1,20,2,0,24,0.5242068985448135,0,original
75,37,1,1,1,1,0,6,9,10,0,662,0.5117476519832893,0,original
76,24,1,1,0,1,0,1,8,2,0,767,0.5382409748312872,0,original
77,30,1,0,0,1,0,0,6,0,0,1980,0.512599311643252,0,original
78,18,1,1,0,0,12,12,14,6,0,8,0.5402579452415389,0,original
79,30,1,1,0,1,0,2,0,3,0,13,-1.952880840038773,0,original
80,34,1,1,0,0,2,2,0,2,0,3,-1.8856452475030472,0,original
81,18,1,0,0,1,0,0,5,0,0,5312,0.5115804657162515,0,original
82,30,1,1,0,1,0,2,20,3,0,0,0.5242068985448135,0,original
83,37,0,1,1,1,0,4,0,6,0,38,0.5382904899277967,0,original
84,30,1,1,0,1,0,4,32,6,0,13,0.5402490408460322,0,original
85,30,1,0,0,1,0,0,2,0,0,25,-1.9528881632799373,0,original
86,30,1,0,0,1,0,0,3,0,0,9,0.511125010047014,0,original
87,18,1,1,0,0,4,12,2,5,0,257,0.5116184966391167,0,original
88,24,1,0,0,1,0,0,7,0,0,8,0.5298628540645873,0,original
89,30,1,0,0,1,0,0,29,0,0,12,0.5402099280807222,0,original
90,40,1,1,0,1,0,2,1,1,0,7,0.5300455190004499,0,original
91,37,0,1,1,1,0,1,0,2,1,0,0.5382851639342225,0,original
92,19,1,1,0,0,3,3,14,10,0,6,0.5395213769739672,0,original
93,40,1,0,0,1,0,0,1,0,1,0,0.5300362817303449,0,original
94,37,1,1,1,1,0,4,2,6,0,623,0.5113126681018525,0,original
95,30,1,0,0,1,0,0,19,0,0,138376,0.5241935003422286,0,original
96,30,1,1,0,1,0,2,21,3,0,61,0.524515140422916,0,original
97,19,1,1,0,0,6,6,14,14,0,3,0.5395301981508243,0,original
98,40,1,1,0,1,0,1,0,6,1,0,0.5300338683895066,0,original
99,30,1,1,0,1,0,6,0,9,0,19,-1.9528769287622416,0,original
100,30,1,1,0,1,0,2,5,3,0,3,0.5124345387170525,0,original
101,40,1,1,0,1,0,2,0,1,0,13,0.5300356991997976,0,original
102,30,1,0,0,1,0,0,3,0,0,10,0.5111362445647095,0,original
103,30,1,1,0,1,0,1,9,2,0,72,0.5116552792822381,0,original
104,30,1,1,0,1,0,1,1,2,0,61,-1.952890659839425,0,original
105,36,1,1,0,0,3,3,0,3,0,4,-1.8856449146284489,0,original
106,40,1,0,0,1,0,0,2,0,0,4,0.5300412748493206,0,original
107,30,1,0,0,1,0,0,31,0,0,6,0.5402408854183718,0,original
108,40,1,0,0,1,0,0,2,0,0,3,0.5227873548200095,0,original
109,30,1,0,0,1,0,0,1,0,1,0,-1.950474822441661,0,original
110,18,1,1,0,0,2,2,33,2,0,64,0.5402557815566494,0,original
111,24,1,1,0,1,0,1,2,2,0,28,0.5227896849421981,0,original
112,40,1,1,0,1,0,2,0,1,0,13,0.5300348670133017,0,original
113,30,1,0,0,1,0,0,4,0,0,161,0.511138408249599,0,original
114,37,0,1,1,1,0,3,0,4,0,16,0.538287327619112,0,original
115,30,1,1,0,1,0,2,1,3,0,5,-1.9528902437461773,0,original
116,30,1,1,0,1,0,3,21,6,0,7,0.5245157229534633,0,original
117,18,1,1,0,0,1,1,33,1,0,9,0.5402504555630754,0,original
118,30,1,0,0,1,0,0,1,0,1,0,0.5111287548862459,0,original
119,30,1,0,0,1,0,0,20,0,0,137,0.5242049012972232,0,original
120,30,1,1,0,1,0,2,14,3,0,9,0.5126148735307264,0,original
121,30,1,1,0,1,0,1,32,2,0,16,0.5402429658846117,0,original
122,40,1,1,0,1,0,3,1,2,0,4,0.5300458518750484,0,original
123,30,1,1,0,1,0,3,32,5,0,27,0.5402479590035875,0,original
124,40,1,0,0,1,0,0,2,0,0,113,0.5300450196885524,0,original
125,19,1,0,0,1,0,0,22,0,0,7,0.5245552518120212,0,original
126,30,1,1,0,1,0,4,9,7,0,21,0.5116876513369308,0,original
127,30,1,0,0,1,0,0,9,0,0,12,0.5126073006336133,0,original
128,30,1,0,0,1,0,0,1,0,1,0,0.5112257046130249,0,original
129,24,1,1,0,1,0,1,0,2,1,0,0.5227097118199366,0,original
130,33,1,1,0,0,1,1,0,1,1,0,-1.885645497158996,0,original
131,30,1,0,0,1,0,0,9,0,0,120,0.5116492875394671,0,original
132,30,1,0,0,1,0,0,2,0,0,354,0.5112551640149818,0,original
133,30,1,1,0,1,0,1,21,2,0,3507,0.5245100640852907,0,original
134,18,1,1,0,0,2,6,21,15,0,11,0.524546430635164,0,original
135,37,1,1,0,0,3,7,21,16,0,21,0.5245481782268056,0,original
136,30,1,0,0,1,0,0,30,0,0,270,0.5402403861064743,0,original
137,40,1,1,0,1,0,1,0,8,1,0,0.5300343677014041,0,original
138,30,1,1,1,1,0,17,2,5,0,23,0.5122674356686643,0,original
139,30,1,1,0,1,0,7,20,11,0,22,0.5242163854708674,0,original
140,40,1,1,0,1,0,2,0,2,0,10,0.5300351998879002,0,original
141,40,1,0,0,1,0,0,1,0,0,12,0.5300346173573529,0,original
142,30,1,0,0,1,0,0,5,0,0,851,0.5124335400932574,0,original
143,24,1,1,0,1,0,1,6,2,0,54090,0.5298621883153906,0,original
144,40,1,1,0,1,0,2,0,1,0,12,0.5300413580679701,0,original
145,40,1,0,0,1,0,0,1,0,0,13,0.5300356159811481,0,original
146,30,1,1,1,1,0,3,2,4,0,1,0.5111242610791678,0,original
147,30,1,0,0,1,0,0,4,0,0,26,0.5123627210224514,0,original
148,24,1,0,0,1,0,0,9,0,0,9,0.5382417237991336,0,original
149,18,1,0,0,1,0,0,33,0,0,8,0.540249706595229,0,original
150,30,1,0,0,1,0,0,12,0,0,33,0.5117900934945832,0,original
151,37,1,1,0,1,0,4,0,7,0,0,0.523428889711501,1,smote
152,38,1,1,0,1,0,3,0,9,0,4,0.5271270228481306,1,smote
153,37,0,1,1,1,0,5,0,7,0,0,0.5249470735079623,1,smote
154,37,0,1,1,1,0,5,0,7,0,0,0.5238376425437616,1,smote
155,37,1,1,1,1,0,5,1,7,0,0,0.5227443307781685,1,original
156,37,0,1,1,1,0,5,0,7,0,1,0.5250626147924347,1,smote
157,37,0,1,1,1,0,5,0,8,0,6,0.5326408355623407,1,smote
158,36,1,1,0,0,0,5,0,7,0,0,0.2131716125128762,1,smote
159,34,1,1,0,0,3,5,0,7,0,1,-0.6386973275816865,1,smote
160,38,0,1,0,1,0,5,0,10,0,3,0.5352203353217537,1,smote
161,37,0,1,0,1,0,5,0,10,0,2,0.5359503243361845,1,smote
162,38,0,1,0,1,0,3,0,10,0,5,0.5332600656852278,1,smote
163,37,0,1,1,1,0,6,0,8,0,0,0.5319138010578952,1,smote
164,33,0,1,0,0,5,6,0,7,0,4,-1.293897859828257,1,smote
165,37,0,1,0,1,0,5,0,10,0,3,0.5358102336016447,1,smote
166,37,0,1,1,1,0,6,0,9,0,0,0.536800202930915,1,smote
167,38,0,1,0,1,0,4,0,9,0,9,0.5352581907780605,1,smote
168,38,0,1,0,1,0,4,0,9,0,9,0.5352914572050396,1,smote
169,39,0,1,0,1,0,3,0,10,0,6,0.5321019519700011,1,smote
170,37,0,1,1,1,0,6,0,9,0,3,0.5382958800802184,1,smote
171,37,0,1,1,1,0,6,0,9,0,3,0.5382958801715639,1,smote
172,37,0,1,1,1,0,6,0,9,0,6,0.5382958454553898,1,smote
173,37,0,1,1,1,0,6,0,9,0,7,0.5382958398658237,1,smote
174,32,0,1,0,0,5,6,0,7,0,4,-1.4039685467228231,1,smote
175,37,0,1,0,1,0,5,0,9,0,9,0.5371088704112514,1,smote
176,37,0,1,1,1,0,6,0,9,0,8,0.5382958273137188,1,smote
177,39,1,1,0,1,0,2,0,10,0,7,0.5298054089835911,1,smote
178,39,0,1,0,1,0,3,0,10,0,8,0.5327046046331111,1,smote
179,32,0,1,0,0,6,6,0,7,0,3,-1.7699822642569876,1,smote
180,37,0,1,1,1,0,6,0,9,0,9,0.5382958174052972,1,smote
181,37,0,1,1,1,0,6,0,9,0,9,0.5382958226498754,1,smote
182,37,0,1,1,1,0,7,0,10,0,1,0.5382958991400204,1,original
183,39,0,1,0,1,0,2,0,10,0,8,0.5302626840730797,1,smote
184,37,0,1,1,1,0,6,0,9,0,10,0.5382958159213708,1,original
185,36,0,1,1,1,0,6,0,9,0,9,0.5346281928757819,1,smote
186,37,0,1,1,1,0,6,0,10,0,16,0.5382967673267312,1,smote
187,31,1,1,0,0,4,7,0,8,0,3,-1.173751809728475,1,smote
188,35,0,1,1,1,0,6,0,9,0,9,0.5319163953459427,1,smote
189,31,1,1,0,0,4,7,0,8,0,4,-1.040502597212582,1,smote
190,35,0,1,0,0,1,7,0,9,0,1,-0.0162969315049885,1,smote
191,35,0,1,0,0,1,7,0,9,0,1,0.0044450016420164,1,smote
192,34,0,1,1,1,0,6,0,9,0,8,0.5297242990736849,1,smote
193,34,0,1,1,1,0,6,0,9,0,8,0.5300258711937453,1,smote
194,32,1,1,0,0,7,7,0,7,0,3,-1.885643250255457,1,original
195,31,1,1,0,0,4,7,0,8,0,1,-0.7529767784181878,1,smote
196,40,1,1,0,1,0,2,0,11,0,8,0.5300345341387034,1,original
197,31,1,1,0,0,6,7,0,7,0,3,-1.616617639172555,1,smote
198,33,0,1,0,0,3,7,0,9,0,1,-0.3636652103779434,1,smote
199,31,1,1,0,0,5,7,0,8,0,3,-1.2122168522231969,1,smote
200,31,1,1,0,0,5,7,0,8,0,3,-1.2763891187703855,1,smote
201,31,0,1,0,1,0,8,0,11,0,14,-1.3146179552134425,1,smote
202,37,0,1,1,1,0,7,0,11,0,19,0.5382972623004926,1,smote
203,32,0,1,1,1,0,7,1,10,0,4,0.5201096019835648,1,smote
204,31,1,1,0,0,7,7,0,7,0,3,-1.8856432474349505,1,smote
205,31,1,1,0,0,7,7,0,7,0,3,-1.8856432404347827,1,smote
206,30,0,1,1,1,0,7,1,10,0,5,0.5119358823596306,1,smote
207,31,0,1,1,1,0,7,1,10,0,5,0.5153403843423993,1,smote
208,31,0,1,1,1,0,7,1,10,0,5,0.5156915753820204,1,smote
209,30,1,1,0,1,0,8,0,12,0,18,-1.952873210240291,1,smote
210,30,1,1,0,1,0,8,0,12,0,19,-1.952873553626196,1,smote
211,30,1,1,0,1,0,8,0,12,0,21,-1.9528739328908564,1,original
212,30,1,1,0,1,0,8,0,12,0,16,-1.952872681104688,1,smote
213,30,1,1,0,1,0,8,0,12,0,16,-1.9528728602091656,1,smote
214,30,0,1,0,1,0,8,0,12,0,21,-1.951577584379521,1,smote
215,33,0,1,1,1,0,7,1,10,0,7,0.5241273351785577,1,smote
216,37,0,1,1,1,0,7,0,11,0,11,0.5382978982922917,1,smote
217,27,1,1,0,1,0,8,0,11,0,22,-0.7563956216821103,1,smote
218,28,1,1,0,1,0,7,0,11,0,23,-1.1459227305486546,1,smote
219,28,1,1,0,1,0,7,0,11,0,23,-1.3799010413629338,1,smote
220,30,1,1,0,0,7,7,0,7,0,3,-1.885643124997811,1,smote
221,26,1,1,0,1,0,7,0,11,0,16,-1.2865717690619085,1,smote
222,31,0,1,0,0,4,8,0,9,0,2,-0.688712519674842,1,smote
223,32,0,1,0,1,0,8,0,12,0,22,-1.064140095430409,1,smote
224,29,1,1,0,0,0,8,1,10,0,5,0.2915554057254093,1,smote
225,29,1,1,0,0,0,8,1,10,0,5,0.4981646648526003,1,smote
226,32,0,1,0,1,0,8,0,13,0,19,-0.9468478461162044,1,smote
227,29,1,1,0,0,7,7,0,7,0,3,-1.885643019899696,1,smote
228,37,0,1,1,1,0,8,0,13,0,18,0.5382990180269827,1,smote
229,30,0,1,0,0,5,8,0,9,0,2,-0.9896230277206988,1,smote
230,30,1,1,0,1,0,9,0,13,0,16,-1.9528726013924629,1,original
231,37,0,1,1,1,0,8,0,12,0,11,0.5382983928349051,1,smote
232,25,1,1,0,1,0,7,0,10,0,26,-0.0703159146455374,1,smote
233,26,1,1,0,1,0,7,0,10,0,26,-0.3727568846925222,1,smote
234,25,1,1,0,1,0,7,0,10,0,27,-0.0824145285045414,1,smote
235,30,1,1,1,1,0,8,2,11,0,6,0.5114506446228821,1,original
236,25,1,1,0,1,0,7,0,10,0,27,0.0872242939515051,1,smote
237,35,0,1,0,1,0,8,0,13,0,21,-0.1367914516985549,1,smote
238,37,0,1,1,1,0,8,0,13,0,20,0.5382986717294191,1,smote
239,21,1,1,0,0,2,9,1,8,0,22,0.5175186032106073,1,smote
240,30,0,1,0,1,0,7,0,11,0,26,0.5310998422393896,1,smote
241,31,0,1,1,1,0,8,1,11,0,7,0.5163368569228906,1,smote
242,37,0,1,1,1,0,9,0,14,0,16,0.5382993289177495,1,smote
243,33,0,1,0,1,0,9,0,14,0,14,-0.5438512605125612,1,smote
244,37,0,1,1,1,0,9,0,14,0,17,0.5382991508191475,1,smote
245,32,0,1,0,1,0,7,0,12,0,25,0.5334098741855116,1,smote
246,37,0,1,1,1,0,9,0,14,0,18,0.5382990439875325,1,smote
247,37,0,1,1,1,0,9,0,13,0,12,0.5382993171485232,1,smote
248,26,0,1,0,1,0,7,0,10,0,28,0.5258841714045489,1,smote
249,35,0,1,0,1,0,8,0,13,0,22,0.0790912851459016,1,smote
250,24,1,1,0,1,0,7,0,10,0,29,0.3484248164845578,1,smote
251,24,0,1,0,1,0,7,0,10,0,29,0.5229717006311129,1,smote
252,35,0,1,0,1,0,7,0,12,0,24,0.5359543408470848,1,smote
253,33,0,1,0,1,0,7,0,12,0,25,0.5344215713795155,1,smote
254,35,0,1,1,1,0,9,0,13,0,11,0.5312970107088955,1,smote
255,27,0,1,0,1,0,7,0,10,0,28,0.5269462803771839,1,smote
256,27,0,1,0,1,0,7,0,10,0,28,0.5274784793800084,1,smote
257,27,1,1,0,0,6,8,0,9,0,3,-1.0990301590023688,1,smote
258,29,0,1,0,1,0,7,0,11,0,27,0.5291258049600044,1,smote
259,37,0,1,1,1,0,9,0,14,0,13,0.5383001060445465,1,smote
260,30,0,1,0,1,0,7,0,11,0,27,0.5299669635957063,1,smote
261,30,0,1,0,1,0,7,0,11,0,27,0.5303899672264144,1,smote
262,24,1,1,0,1,0,7,1,10,0,30,0.5227485749292978,1,original
263,34,0,1,0,1,0,7,0,12,0,25,0.5355173245978818,1,smote
264,37,0,1,1,1,0,8,0,13,0,22,0.5382981388092398,1,smote
265,32,0,1,1,1,0,8,1,12,0,8,0.520657033551681,1,smote
266,28,1,1,0,0,8,8,0,8,0,3,-1.885642876910577,1,smote
267,28,1,1,0,0,8,8,0,8,0,3,-1.885642898994602,1,smote
268,22,1,1,0,0,0,6,0,12,0,27,-1.1494230233305591,1,smote
269,27,1,1,0,0,8,8,0,8,0,2,-1.8244236544644328,1,smote
270,37,0,1,1,1,0,10,0,15,0,13,0.5383001432911498,1,original
271,30,1,1,1,1,0,7,1,14,0,6,0.5163337222292599,1,smote
272,37,0,1,1,1,0,8,0,13,0,24,0.5382978963876107,1,original
273,37,0,1,1,1,0,7,0,13,0,25,0.537879133229965,1,smote
274,32,0,1,1,1,0,7,0,16,0,4,0.5293446846939672,1,smote
275,30,1,1,1,1,0,7,1,15,0,6,0.5178089563750011,1,smote
276,27,1,1,0,0,9,9,0,9,0,3,-1.8856427509435596,1,original
277,18,1,1,0,1,0,5,1,7,0,16,0.3365022480091713,1,smote
278,18,1,1,0,1,0,5,1,7,0,16,0.4298708264337257,1,smote
279,18,1,1,0,0,0,5,2,7,0,15,0.5113297347034566,1,smote
280,18,1,1,1,1,0,5,2,7,0,16,0.5113139996002459,1,original
281,25,1,1,0,0,9,9,0,9,0,3,-1.8856425785421944,1,smote
282,18,1,1,0,0,2,8,2,7,0,15,0.5114624333199391,1,smote
283,30,1,1,0,1,0,7,0,17,0,9,-0.3833461459270799,1,smote
284,31,0,1,1,1,0,7,0,18,0,5,0.5267686520070863,1,smote
285,11,1,1,0,0,1,4,0,10,0,11,0.5192841825539096,1,smote
286,31,1,1,0,1,0,7,0,11,0,81,-1.3916112339321938,1,smote
287,16,1,1,0,0,0,4,1,7,0,15,0.5128061863976311,1,smote
288,18,1,1,0,0,4,12,1,7,0,15,0.5125632407684737,1,smote
289,13,1,1,0,0,0,4,1,9,0,13,0.5161515682084508,1,smote
290,13,1,1,0,0,0,4,1,9,0,13,0.5161641048958405,1,smote
291,32,0,1,1,1,0,8,0,18,0,8,0.530007647089196,1,smote
292,30,0,1,1,1,0,7,0,18,0,5,0.5264543768241862,1,smote
293,30,1,1,0,1,0,7,0,18,0,8,-0.0751209228742365,1,smote
294,19,1,1,0,0,7,12,1,9,0,9,-0.4647928676333281,1,smote
295,19,1,1,0,0,8,12,1,9,0,9,-0.540113693546902,1,smote
296,19,1,1,0,0,8,12,1,9,0,8,-0.5926975218302972,1,smote
297,18,1,1,0,0,5,13,2,7,0,14,0.5116196617002111,1,original
298,24,1,1,0,0,10,10,0,10,0,3,-1.8856424148446187,1,smote
299,24,1,1,0,0,10,10,0,10,0,3,-1.8856424150290148,1,smote
300,8,1,1,0,0,1,4,0,12,0,9,0.5226796587955111,1,smote
301,23,1,1,0,0,10,10,0,10,0,3,-1.8856422750546569,1,smote
