user,is_private,is_failure,is_root,is_valid,not_valid_count,ip_failure,ip_success,no_failure,first,td,ts,target,source
15.333333333333334,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,10.666666666666666,4.333333333333336,1.6666666666666667,15.666666666666668,0.0,10.666666666666657,1.2669885185770398,1,centroid
3.5,0.75,1.0,0.25,0.5,15.75,36.25,0.75,17.5,0.0,14.25,-0.2530825707038091,1,centroid
17.666666666666668,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,1.666666666666666,6.333333333333334,14.0,17.666666666666668,0.0,8.0,-0.7813218980017369,1,centroid
16.666666666666668,1.0,1.0,0.6666666666666666,0.6666666666666666,21.333333333333332,13.333333333333334,1.0,40.333333333333336,0.0,1.6666666666666572,0.5894410224313891,1,centroid
20.5,0.5,1.0,0.0,0.5,11.0,11.0,14.0,39.0,0.0,1351.0,1.2747523402825034,1,centroid
12.25,0.75,1.0,0.25,0.25,0.75,18.0,1.25,26.75,0.0,11.5,-0.25308465300811633,1,centroid
17.75,1.0,1.0,0.0,0.75,4.5,36.75,3.4999999999999996,40.0,0.0,22.5,-0.2446582172545983,1,centroid
18.5,1.0,1.0,0.0,0.5,4.0,7.5,7.999999999999999,42.5,0.0,285.0,0.2887015599199995,1,centroid
28.0,1.0,1.0,0.0,0.0,25.0,14.0,14.0,44.0,0.0,87.0,1.2744702920223143,1,centroid
7.0,1.0,1.0,1.0,1.0,0.0,10.0,0.0,12.0,0.0,87.0,1.365884903663063,1,centroid
13.0,1.0,1.0,0.25,0.5,18.5,20.75,0.0,19.5,0.0,7.25,-1.057400634700536,1,centroid
5.0,0.5,1.0,0.5,0.5,6.5,40.5,1.0,22.0,0.0,87.0,0.240989177707368,1,centroid
30.25,0.75,1.0,0.25,1.0,0.0,8.0,0.25,12.0,0.0,22.75,-0.7111750157416028,1,centroid
5.0,1.0,1.0,0.0,0.0,20.0,34.0,14.0,23.0,0.0,42.0,1.2880026459962644,1,centroid
9.0,1.0,1.0,0.5,0.5,21.0,9.0,14.0,23.5,0.0,1351.0,0.2410612602563103,1,centroid
2.0,1.0,1.0,0.0,0.0,17.0,6.0,14.0,13.0,0.0,285.0,-0.7813266301565993,1,centroid
3.0,0.0,1.0,0.0,0.0,19.0,35.0,0.0,23.0,0.0,1803.0,-0.7813197448712745,1,centroid
45.0,1.0,1.0,0.0,1.0,4.0,17.0,2.0,42.0,0.0,285.0,1.2862043088446622,1,centroid
1.25,0.5,1.0,0.0,0.5,12.0,4.75,0.0,13.75,0.0,5.75,-0.04422403465176866,1,centroid
28.0,1.0,1.0,0.0,0.0,2.0,12.0,0.0,45.0,0.0,42.0,1.2744709308632207,1,centroid
20.0,1.0,1.0,0.5,0.5,17.0,45.0,14.0,33.5,0.0,10.5,-0.7813190705392066,1,centroid
13.0,1.0,1.0,1.0,0.0,25.0,38.0,1.0,17.0,0.0,87.0,-0.7813177573662322,1,centroid
30.0,1.0,1.0,0.0,0.0,14.0,14.0,14.0,8.0,0.0,1803.0,0.5404084877786577,1,centroid
13.0,1.0,1.0,0.0,1.0,6.0,44.0,2.0,15.0,0.0,285.0,1.3524002177553776,1,centroid
6.6,0.8,1.0,0.19999999999999998,0.19999999999999998,1.8000000000000007,28.6,0.19999999999999973,12.2,0.0,15.599999999999994,0.05469845794382899,1,centroid
38.6,0.19999999999999996,1.0,0.19999999999999998,0.19999999999999998,6.0,36.6,0.7999999999999998,14.999999999999998,0.0,9.799999999999983,-0.3337097493736969,1,centroid
5.0,1.0,1.0,0.5,0.5,3.5,4.0,0.5,36.0,0.0,30.0,0.26852082871023114,1,centroid
11.333333333333334,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,17.333333333333332,11.666666666666668,1.3333333333333335,40.66666666666667,0.0,16.666666666666657,-0.061261083421165236,1,centroid
30.0,0.0,1.0,1.0,0.0,12.0,40.0,0.0,25.0,0.0,30.0,-0.7813183962071386,1,centroid
5.9999999999999964,0.8,1.0,0.4,0.4,14.0,42.4,0.20000000000000018,43.0,0.0,5.599999999999966,-1.22304693883704,1,centroid
27.25,0.75,1.0,0.75,0.0,12.75,5.5,1.5,33.0,0.0,2.0,0.7894760702210775,1,centroid
5.0,1.0,1.0,0.25,0.75,7.5,19.5,1.0,17.25,0.0,4.25,-0.23270734413745292,1,centroid
13.0,0.5,1.0,0.0,0.0,18.5,7.5,1.5,7.5,0.0,30.0,-0.809994651323833,1,centroid
10.714285714285714,0.7142857142857143,1.0,0.42857142857142855,0.4285714285714286,1.8571428571428577,6.285714285714285,1.142857142857143,11.285714285714286,0.0,4.857142857142861,0.01531475606976565,1,centroid
7.0,1.0,1.0,1.0,0.0,22.0,5.0,14.0,31.0,0.0,1803.0,-0.7358929842091142,1,centroid
27.0,0.33333333333333337,1.0,0.0,0.3333333333333333,12.666666666666666,41.666666666666664,0.666666666666667,43.33333333333333,0.0,10.333333333333343,-0.42634529368623825,1,centroid
14.0,0.0,1.0,0.0,1.0,20.0,17.0,14.0,42.0,0.0,42.0,1.2631861611627393,1,centroid
26.0,1.0,1.0,1.0,0.5,13.0,44.0,14.0,42.5,0.0,36.0,0.2863172870498361,1,centroid
44.0,0.5,1.0,1.0,1.0,23.0,33.0,0.5,16.0,0.0,16.0,0.27605302693186945,1,centroid
43.666666666666664,0.33333333333333337,1.0,0.6666666666666666,0.6666666666666666,6.333333333333334,2.666666666666668,0.666666666666667,30.333333333333332,0.0,1.0,-0.1112637940706893,1,centroid
13.0,0.0,1.0,1.0,0.0,3.0,11.0,0.0,10.0,0.0,285.0,-0.7941946453040372,1,centroid
20.0,1.0,1.0,1.0,0.0,0.0,19.0,2.0,7.0,0.0,1351.0,1.2744702920223143,1,centroid
40.0,0.5,1.0,1.0,0.5,0.5,12.0,1.0,13.5,0.0,13.5,0.9007911007860883,1,centroid
40.0,1.0,1.0,0.0,0.0,0.0,41.0,14.0,31.0,0.0,42.0,-0.7358941387446056,1,centroid
44.0,1.0,1.0,1.0,0.0,3.0,38.0,0.0,19.0,0.0,1803.0,-0.7813231520227755,1,centroid
2.25,0.75,1.0,0.0,0.5,11.75,10.25,0.25,42.25,0.0,8.5,0.2690466511855311,1,centroid
37.0,1.0,1.0,0.0,1.0,22.0,4.0,0.0,9.0,0.0,1803.0,-0.8386706934935582,1,centroid
40.0,0.33333333333333337,1.0,0.0,0.3333333333333333,11.333333333333334,12.333333333333334,4.440892098500626e-16,34.666666666666664,0.0,23.333333333333343,-0.7358961591817159,1,centroid
29.25,0.5,1.0,0.0,0.75,18.0,38.75,0.5,15.5,0.0,0.75,0.8205195403223546,1,centroid
3.5,0.5,1.0,1.0,0.5,6.0,9.5,14.0,28.0,0.0,6.5,0.28632387387851993,1,centroid
11.0,0.0,1.0,0.0,0.0,7.0,9.0,0.0,32.0,0.0,87.0,-0.7358943552200103,1,centroid
44.0,0.0,1.0,0.0,0.0,11.0,2.0,14.0,8.0,0.0,9.0,-0.78131697656068,1,centroid
7.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,12.0,0.0,42.0,0.524543351545129,1,centroid
9.0,0.6666666666666666,1.0,0.3333333333333333,5.551115123125783e-17,5.333333333333334,44.0,0.3333333333333335,10.666666666666668,0.0,5.333333333333343,0.6422029821605062,1,centroid
43.83333333333333,1.0,1.0,0.3333333333333333,0.1666666666666667,12.0,22.666666666666668,0.3333333333333339,17.833333333333336,0.0,5.5,-1.1342856889617168,1,centroid
20.0,0.0,1.0,0.0,0.5,20.5,37.0,14.0,44.5,0.0,6.0,-0.7586120889956955,1,centroid
8.0,1.0,1.0,0.6666666666666666,5.551115123125783e-17,13.333333333333332,31.333333333333332,0.3333333333333335,41.0,0.0,6.0,-0.7704705704543322,1,centroid
25.0,0.33333333333333337,1.0,0.6666666666666666,0.3333333333333333,4.666666666666666,18.333333333333332,14.0,17.666666666666668,0.0,2.333333333333343,-0.7813215904116708,1,centroid
15.0,1.0,1.0,0.0,1.0,23.0,18.0,1.0,7.0,0.0,87.0,-0.7813266301565993,1,centroid
37.0,1.0,1.0,0.0,0.0,1.0,6.0,2.0,8.0,0.0,1351.0,0.5114264279958498,1,centroid
37.0,1.0,1.0,1.0,1.0,0.0,7.0,2.0,10.0,0.0,285.0,0.5114501453109848,1,centroid
16.0,0.0,1.0,0.0,0.0,21.0,44.0,0.0,22.0,0.0,30.0,-0.7813228680934836,1,centroid
20.0,0.5,1.0,0.5,0.0,7.0,42.5,0.0,35.0,0.0,42.0,1.320981717471953,1,centroid
16.333333333333336,1.0,1.0,0.3333333333333333,0.3333333333333333,2.333333333333334,11.666666666666668,2.0,7.666666666666668,0.0,14.666666666666657,0.0805376645529948,1,centroid
16.0,1.0,1.0,0.0,0.0,18.0,13.0,0.0,20.0,0.0,42.0,1.3427540737232957,1,centroid
8.0,0.6666666666666666,1.0,0.0,5.551115123125783e-17,1.0,44.0,6.0,37.66666666666667,0.0,5.0,-0.06945117362566236,1,centroid
27.0,1.0,1.0,0.0,0.0,21.0,14.0,14.0,7.0,0.0,24.0,-0.7813195319243056,1,centroid
45.0,1.0,1.0,0.0,1.0,4.0,7.0,14.0,23.0,0.0,0.0,1.2880026459962644,1,centroid
0.0,1.0,1.0,1.0,0.0,22.0,44.0,1.0,7.0,0.0,14.0,-0.7813262042626616,1,centroid
18.5,1.0,1.0,0.5,1.0,17.0,33.0,2.0,13.0,0.0,1803.0,0.29319905469163515,1,centroid
24.0,1.0,1.0,0.0,1.0,7.0,11.0,1.0,31.0,0.0,1351.0,-0.7813201707652122,1,centroid
12.0,0.5,1.0,0.0,0.5,18.0,9.5,14.0,36.5,0.0,15.0,0.248918151617531,1,centroid
7.0,0.0,1.0,1.0,1.0,7.0,31.0,14.0,31.0,0.0,4.0,-0.7813188221010763,1,centroid
35.0,0.0,1.0,1.0,0.0,17.0,18.0,1.0,11.0,0.0,285.0,1.3524002177553776,1,centroid
44.0,1.0,1.0,1.0,1.0,3.0,31.0,14.0,36.0,0.0,0.0,1.272935796165068,1,centroid
3.3999999999999986,0.39999999999999997,1.0,0.4,0.0,16.2,9.2,0.39999999999999947,19.4,0.0,3.9999999999999716,0.03541937135539697,1,centroid
30.0,1.0,1.0,0.0,0.0,0.0,18.0,14.0,22.0,0.0,87.0,-0.7813188221010763,1,centroid
2.0,0.0,1.0,0.0,0.0,20.0,37.0,1.0,45.0,0.0,285.0,1.263446879234886,1,centroid
35.0,0.0,1.0,0.0,1.0,1.0,15.0,0.0,40.0,0.0,1351.0,1.2862043088446622,1,centroid
40.0,0.5,1.0,0.0,0.0,0.5,22.0,1.0,11.0,0.0,25.5,-0.7586107817034475,1,centroid
24.0,1.0,1.0,0.0,0.0,7.0,3.0,14.0,21.0,0.0,285.0,-0.781323648899036,1,centroid
32.0,1.0,1.0,0.5,0.5,22.0,23.0,2.0,43.5,0.0,4.5,-0.7813204192033425,1,centroid
28.0,0.75,1.0,0.75,0.5,14.0,6.0,0.0,16.75,0.0,7.25,-0.7729456594843978,1,centroid
5.0,1.0,1.0,0.0,1.0,25.0,6.0,0.0,37.0,0.0,1351.0,1.2880026459962644,1,centroid
15.0,0.0,1.0,1.0,0.0,18.0,4.0,0.5,9.5,0.0,1351.0,-0.7813182897336544,1,centroid
40.0,1.0,1.0,1.0,0.0,21.0,7.0,0.0,32.0,0.0,1351.0,1.2744702920223143,1,centroid
23.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,38.0,0.0,21.0,-0.7813239328283277,1,centroid
10.0,0.5,1.0,0.0,0.5,14.5,39.5,1.0,39.0,0.0,1803.0,-0.7813220517967701,1,centroid
3.0,1.0,1.0,1.0,1.0,10.0,22.0,14.0,11.0,0.0,13.0,1.2633027141370017,1,centroid
8.0,1.0,1.0,0.5,0.5,15.5,24.0,0.0,33.0,0.0,8.0,0.2685216585326157,1,centroid
20.0,0.0,1.0,1.0,1.0,19.0,9.0,1.0,31.0,0.0,1803.0,-0.7813188221010763,1,centroid
15.0,0.0,1.0,0.0,0.0,22.0,12.0,14.0,12.0,0.0,3.0,-0.7358932006845187,1,centroid
16.0,1.0,1.0,0.0,0.0,6.0,4.0,1.0,22.0,0.0,30.0,-0.7813255654217552,1,centroid
3.0,1.0,1.0,1.0,1.0,0.0,20.0,14.0,15.0,0.0,1803.0,-0.7359004165313412,1,centroid
19.0,1.0,1.0,0.0,0.0,7.0,7.0,14.0,15.0,0.0,12.0,0.5395311967746195,0,centroid
40.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,11.0,0.530035449543849,0,centroid
30.0,1.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,900.0,0.5401698166916171,0,centroid
24.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,3.0,0.0,3.0,0.5228823072991982,0,centroid
30.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,2.0,0.0,9.0,0.5124342890611037,0,centroid
30.0,1.0,1.0,0.0,1.0,0.0,4.0,20.0,7.0,0.0,59.0,0.5242130567248835,0,centroid
30.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,71.0,0.512606302009818,0,centroid
37.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,4.0,0.0,5.0,0.5112608228831543,0,centroid
31.0,1.0,1.0,0.0,0.0,8.0,8.0,22.0,24.0,0.0,279.0,0.5396048452795117,0,centroid
31.0,1.0,1.0,0.0,0.0,10.0,10.0,14.0,23.0,0.0,738.0,0.5395937771991154,0,centroid
30.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,11.0,0.5242182162811585,0,centroid
40.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,133.0,0.5227222778360257,0,centroid
30.0,1.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,451.0,0.5402089294569271,0,centroid
40.0,1.0,1.0,0.0,1.0,0.0,5.0,1.0,3.0,0.0,8.0,0.5300474330293907,0,centroid
30.0,1.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,137.0,0.5126335145082359,0,centroid
19.0,1.0,1.0,0.0,0.0,1.0,1.0,14.0,7.0,0.0,322997.0,0.5395205447874711,0,centroid
19.0,1.0,1.0,0.0,0.0,9.0,9.0,14.0,18.0,0.0,10.0,0.5395323618357137,0,centroid
37.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,62.0,0.5111181028990976,0,centroid
19.0,1.0,1.0,0.0,0.0,5.0,5.0,22.0,20.0,0.0,179837.0,0.5395502538453769,0,centroid
30.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,142.0,0.5117873472791465,0,centroid
40.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,7.0,0.530044686813954,0,centroid
30.0,1.0,1.0,0.0,1.0,0.0,6.0,20.0,9.0,0.0,9.0,0.5242145546605763,0,centroid
19.0,1.0,1.0,0.0,0.0,8.0,8.0,14.0,17.0,0.0,4.0,0.5395315296492178,0,centroid
30.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,54.0,0.51125965782206,0,centroid
19.0,1.0,1.0,0.0,0.0,4.0,4.0,14.0,11.0,0.0,88.0,0.5395287002151316,0,centroid
30.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,13.0,0.5116393013015157,0,centroid
30.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,13.0,0.5126003934856967,0,centroid
24.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,58.0,0.5227271045177022,0,centroid
24.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,4105.0,0.5232250016982334,0,centroid
40.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,0.5300360320743961,0,centroid
37.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,4.0,0.0,287.0,0.5228135686946321,0,centroid
30.0,1.0,1.0,0.0,1.0,0.0,2.0,9.0,4.0,0.0,279.0,0.5116784972854753,0,centroid
40.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,733.0,0.5228745679647858,0,centroid
37.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,6697.0,0.512349822131764,0,centroid
30.0,1.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,65.0,0.5126433343088882,0,centroid
30.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,23.0,0.5126411706239987,0,centroid
4.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,6.0,0.0,9.0,-1.8856434999114056,0,centroid
30.0,1.0,1.0,0.0,1.0,0.0,8.0,20.0,12.0,0.0,11.0,0.5242173008760129,0,centroid
30.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.9528957361770505,0,centroid
40.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.5300421902544662,0,centroid
30.0,1.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,19.0,0.5401713978459594,0,centroid
24.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,27.0,0.5253608915587574,0,centroid
38.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,5.0,-1.8856444985352008,0,centroid
30.0,1.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,53.0,0.5126379250966645,0,centroid
30.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,417.0,0.5126780364857696,0,centroid
40.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,13.0,1.0,0.0,0.5300346173573529,0,centroid
30.0,1.0,1.0,0.0,1.0,0.0,4.0,21.0,7.0,0.0,3.0,0.524515972609412,0,centroid
30.0,1.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,104.0,0.5400910918490995,0,centroid
40.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,131.0,0.5300465176242452,0,centroid
40.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,14.0,0.5300461847496467,0,centroid
18.0,1.0,1.0,0.0,0.0,11.0,11.0,14.0,4.0,0.0,7973.0,0.5402572794923421,0,centroid
40.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,17.0,0.5300426063477142,0,centroid
40.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.530040359444175,0,centroid
30.0,1.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,0.0,9.0,0.5402416343862182,0,centroid
19.0,1.0,1.0,0.0,0.0,1.0,1.0,22.0,1.0,0.0,235.0,0.5245748081946762,0,centroid
37.0,0.0,1.0,1.0,1.0,0.0,13.0,0.0,5.0,0.0,14.0,0.5383143736802306,0,centroid
24.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,713.0,0.5383010586962953,0,centroid
30.0,1.0,1.0,0.0,1.0,0.0,3.0,9.0,5.0,0.0,89.0,0.5116859037452893,0,centroid
18.0,1.0,1.0,0.0,0.0,3.0,3.0,33.0,3.0,0.0,1.0,0.5402558647752991,0,centroid
30.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,9.0,0.5112604067899064,0,centroid
30.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,195.0,0.5400824371095415,0,centroid
37.0,1.0,1.0,1.0,1.0,0.0,18.0,2.0,1.0,0.0,1086.0,0.5123578111221252,0,centroid
