,user,is_private,is_failure,is_root,is_valid,not_valid_count,ip_failure,ip_success,no_failure,first,td,ts,target,source
46,30,1,1,0,1,0,4,21,7,0,3,0.524515972609412,0,original
47,30,1,0,0,1,0,0,24,0,0,104,0.5400910918490995,0,original
48,40,1,0,0,1,0,0,2,0,0,131,0.5300465176242452,0,original
49,40,1,0,0,1,0,0,3,0,0,14,0.5300461847496467,0,original
50,18,1,1,0,0,11,11,14,4,0,7973,0.5402572794923421,0,original
51,40,1,0,0,1,0,0,3,0,0,17,0.5300426063477142,0,original
52,40,1,1,0,1,0,1,0,2,1,0,0.530040359444175,0,original
53,30,1,0,0,1,0,0,32,0,0,9,0.5402416343862182,0,original
54,19,1,1,0,0,1,1,22,1,0,235,0.5245748081946762,0,original
55,37,0,1,1,1,0,13,0,5,0,14,0.5383143736802306,0,original
56,24,1,0,0,1,0,0,10,0,0,713,0.5383010586962953,0,original
57,30,1,1,0,1,0,3,9,5,0,89,0.5116859037452893,0,original
58,18,1,1,0,0,3,3,33,3,0,1,0.5402558647752991,0,original
59,30,1,1,0,1,0,2,2,3,0,9,0.5112604067899064,0,original
60,30,1,0,0,1,0,0,23,0,0,195,0.5400824371095415,0,original
61,37,1,1,1,1,0,18,2,1,0,1086,0.5123578111221252,0,original
62,18,1,1,0,0,2,10,2,3,0,28,0.5115962772596747,0,original
63,40,1,0,0,1,0,0,1,0,0,9,0.5300356159811481,0,original
64,30,1,1,0,0,10,10,22,27,0,5526,0.5400662094728704,0,original
65,30,1,0,0,1,0,0,2,0,0,80,0.5111354123782136,0,original
66,37,0,1,1,1,0,11,0,2,0,41,0.5383035552557832,0,original
67,40,1,0,0,1,0,0,1,0,0,15,0.5300364481676441,0,original
68,24,1,0,0,1,0,0,8,0,0,99909,0.5381771461270473,0,original
69,40,1,1,0,1,0,4,1,2,0,11,0.530046767280194,0,original
70,40,1,0,0,1,0,0,1,0,0,23,0.5300384454152344,0,original
71,31,1,1,0,0,9,9,22,26,0,18,0.5396063432152044,0,original
72,30,1,1,0,1,0,1,14,2,0,3176,0.5126141245628801,0,original
73,37,1,1,1,1,0,3,1,5,0,146,0.5227416677813814,0,original
74,30,1,1,0,1,0,1,20,2,0,24,0.5242068985448135,0,original
75,37,1,1,1,1,0,6,9,10,0,662,0.5117476519832893,0,original
76,24,1,1,0,1,0,1,8,2,0,767,0.5382409748312872,0,original
77,30,1,0,0,1,0,0,6,0,0,1980,0.512599311643252,0,original
78,18,1,1,0,0,12,12,14,6,0,8,0.5402579452415389,0,original
79,30,1,1,0,1,0,2,0,3,0,13,-1.952880840038773,0,original
80,34,1,1,0,0,2,2,0,2,0,3,-1.8856452475030472,0,original
81,18,1,0,0,1,0,0,5,0,0,5312,0.5115804657162515,0,original
82,30,1,1,0,1,0,2,20,3,0,0,0.5242068985448135,0,original
83,37,0,1,1,1,0,4,0,6,0,38,0.5382904899277967,0,original
84,30,1,1,0,1,0,4,32,6,0,13,0.5402490408460322,0,original
85,30,1,0,0,1,0,0,2,0,0,25,-1.9528881632799373,0,original
86,30,1,0,0,1,0,0,3,0,0,9,0.511125010047014,0,original
87,18,1,1,0,0,4,12,2,5,0,257,0.5116184966391167,0,original
88,24,1,0,0,1,0,0,7,0,0,8,0.5298628540645873,0,original
89,30,1,0,0,1,0,0,29,0,0,12,0.5402099280807222,0,original
90,40,1,1,0,1,0,2,1,1,0,7,0.5300455190004499,0,original
91,37,0,1,1,1,0,1,0,2,1,0,0.5382851639342225,0,original
92,19,1,1,0,0,3,3,14,10,0,6,0.5395213769739672,0,original
93,40,1,0,0,1,0,0,1,0,1,0,0.5300362817303449,0,original
94,37,1,1,1,1,0,4,2,6,0,623,0.5113126681018525,0,original
95,30,1,0,0,1,0,0,19,0,0,138376,0.5241935003422286,0,original
96,30,1,1,0,1,0,2,21,3,0,61,0.524515140422916,0,original
97,19,1,1,0,0,6,6,14,14,0,3,0.5395301981508243,0,original
98,40,1,1,0,1,0,1,0,6,1,0,0.5300338683895066,0,original
99,30,1,1,0,1,0,6,0,9,0,19,-1.9528769287622416,0,original
100,30,1,1,0,1,0,2,5,3,0,3,0.5124345387170525,0,original
101,40,1,1,0,1,0,2,0,1,0,13,0.5300356991997976,0,original
102,30,1,0,0,1,0,0,3,0,0,10,0.5111362445647095,0,original
103,30,1,1,0,1,0,1,9,2,0,72,0.5116552792822381,0,original
104,30,1,1,0,1,0,1,1,2,0,61,-1.952890659839425,0,original
105,36,1,1,0,0,3,3,0,3,0,4,-1.8856449146284489,0,original
106,40,1,0,0,1,0,0,2,0,0,4,0.5300412748493206,0,original
107,30,1,0,0,1,0,0,31,0,0,6,0.5402408854183718,0,original
108,40,1,0,0,1,0,0,2,0,0,3,0.5227873548200095,0,original
109,30,1,0,0,1,0,0,1,0,1,0,-1.950474822441661,0,original
110,18,1,1,0,0,2,2,33,2,0,64,0.5402557815566494,0,original
111,24,1,1,0,1,0,1,2,2,0,28,0.5227896849421981,0,original
112,40,1,1,0,1,0,2,0,1,0,13,0.5300348670133017,0,original
113,30,1,0,0,1,0,0,4,0,0,161,0.511138408249599,0,original
114,37,0,1,1,1,0,3,0,4,0,16,0.538287327619112,0,original
115,30,1,1,0,1,0,2,1,3,0,5,-1.9528902437461773,0,original
116,30,1,1,0,1,0,3,21,6,0,7,0.5245157229534633,0,original
117,18,1,1,0,0,1,1,33,1,0,9,0.5402504555630754,0,original
118,30,1,0,0,1,0,0,1,0,1,0,0.5111287548862459,0,original
119,30,1,0,0,1,0,0,20,0,0,137,0.5242049012972232,0,original
120,30,1,1,0,1,0,2,14,3,0,9,0.5126148735307264,0,original
121,30,1,1,0,1,0,1,32,2,0,16,0.5402429658846117,0,original
122,40,1,1,0,1,0,3,1,2,0,4,0.5300458518750484,0,original
123,30,1,1,0,1,0,3,32,5,0,27,0.5402479590035875,0,original
124,40,1,0,0,1,0,0,2,0,0,113,0.5300450196885524,0,original
125,19,1,0,0,1,0,0,22,0,0,7,0.5245552518120212,0,original
126,30,1,1,0,1,0,4,9,7,0,21,0.5116876513369308,0,original
127,30,1,0,0,1,0,0,9,0,0,12,0.5126073006336133,0,original
128,30,1,0,0,1,0,0,1,0,1,0,0.5112257046130249,0,original
129,24,1,1,0,1,0,1,0,2,1,0,0.5227097118199366,0,original
130,33,1,1,0,0,1,1,0,1,1,0,-1.885645497158996,0,original
131,30,1,0,0,1,0,0,9,0,0,120,0.5116492875394671,0,original
132,30,1,0,0,1,0,0,2,0,0,354,0.5112551640149818,0,original
133,30,1,1,0,1,0,1,21,2,0,3507,0.5245100640852907,0,original
134,18,1,1,0,0,2,6,21,15,0,11,0.524546430635164,0,original
135,37,1,1,0,0,3,7,21,16,0,21,0.5245481782268056,0,original
136,30,1,0,0,1,0,0,30,0,0,270,0.5402403861064743,0,original
137,40,1,1,0,1,0,1,0,8,1,0,0.5300343677014041,0,original
138,30,1,1,1,1,0,17,2,5,0,23,0.5122674356686643,0,original
139,30,1,1,0,1,0,7,20,11,0,22,0.5242163854708674,0,original
140,40,1,1,0,1,0,2,0,2,0,10,0.5300351998879002,0,original
141,40,1,0,0,1,0,0,1,0,0,12,0.5300346173573529,0,original
142,30,1,0,0,1,0,0,5,0,0,851,0.5124335400932574,0,original
143,24,1,1,0,1,0,1,6,2,0,54090,0.5298621883153906,0,original
144,40,1,1,0,1,0,2,0,1,0,12,0.5300413580679701,0,original
145,40,1,0,0,1,0,0,1,0,0,13,0.5300356159811481,0,original
146,30,1,1,1,1,0,3,2,4,0,1,0.5111242610791678,0,original
147,30,1,0,0,1,0,0,4,0,0,26,0.5123627210224514,0,original
148,24,1,0,0,1,0,0,9,0,0,9,0.5382417237991336,0,original
149,18,1,0,0,1,0,0,33,0,0,8,0.540249706595229,0,original
150,30,1,0,0,1,0,0,12,0,0,33,0.5117900934945832,0,original
151,38,1,1,0,1,0,3,0,8,0,2,0.5253448322068225,1,borderline smote
152,38,1,1,0,1,0,3,0,8,0,2,0.5252901395925407,1,borderline smote
153,37,1,1,0,1,0,4,0,7,0,0,0.5229734559332808,1,borderline smote
154,37,0,1,1,1,0,5,0,7,0,4,0.5293864912075357,1,borderline smote
155,37,0,1,1,1,0,5,0,7,0,0,0.5272038240727875,1,borderline smote
156,37,0,1,1,1,0,5,0,7,0,0,0.526167611274879,1,borderline smote
157,37,0,1,1,1,0,5,0,7,0,0,0.5257806654500821,1,borderline smote
158,37,0,1,1,1,0,5,0,7,0,0,0.5255868122267682,1,borderline smote
159,37,0,1,1,1,0,5,0,7,0,0,0.5241818170778338,1,borderline smote
160,37,1,1,1,1,0,5,1,7,0,0,0.5227443307781685,1,original
161,37,0,1,1,1,0,5,0,7,0,1,0.5251567500749709,1,borderline smote
162,37,0,1,1,1,0,5,0,7,0,1,0.5255037792070755,1,borderline smote
163,37,0,1,1,1,0,5,0,7,0,3,0.5285148205837501,1,borderline smote
164,37,0,1,1,1,0,5,0,8,0,0,0.5281930887003796,1,borderline smote
165,37,0,1,1,1,0,5,0,8,0,6,0.5323217144284672,1,borderline smote
166,37,0,1,1,1,0,5,0,8,0,6,0.5329711879027555,1,borderline smote
167,36,1,1,0,0,0,5,0,7,0,0,0.4361814049319846,1,borderline smote
168,36,1,1,0,0,0,5,0,7,0,0,0.4119521390382435,1,borderline smote
169,34,0,1,0,0,3,6,0,7,0,6,-0.6918103714245951,1,borderline smote
170,36,1,1,0,0,0,5,0,7,0,0,0.2985167810345835,1,borderline smote
171,36,1,1,0,0,0,5,0,7,0,0,0.2026029536708959,1,borderline smote
172,35,1,1,0,0,2,5,0,7,0,1,-0.3393822070268952,1,borderline smote
173,36,1,1,0,0,1,5,0,7,0,0,0.0494502440807553,1,borderline smote
174,36,1,1,0,0,1,5,0,7,0,0,0.0825445476541264,1,borderline smote
175,38,0,1,0,1,0,4,0,10,0,4,0.5336959606776579,1,borderline smote
176,35,1,1,1,1,0,5,1,7,0,1,0.5200605269376053,1,borderline smote
177,38,0,1,0,1,0,5,0,10,0,3,0.5352575084392989,1,borderline smote
178,37,0,1,0,1,0,5,0,10,0,2,0.5362978690884871,1,borderline smote
179,39,0,1,0,1,0,3,0,10,0,5,0.5324827247276366,1,borderline smote
180,33,0,1,0,0,4,6,0,7,0,5,-1.00422725142994,1,borderline smote
181,37,0,1,1,1,0,6,0,8,0,0,0.5307736109400225,1,borderline smote
182,34,1,1,0,0,2,5,0,7,0,0,-0.0533778678875869,1,borderline smote
183,35,0,1,0,0,2,6,0,8,0,7,-0.2108522745730361,1,borderline smote
184,35,1,1,1,1,0,5,1,8,0,1,0.5195591208306078,1,borderline smote
185,36,0,1,0,0,1,6,0,8,0,8,0.0761988731549296,1,borderline smote
186,36,0,1,0,0,1,6,0,8,0,8,0.0780222551405365,1,borderline smote
187,34,0,1,0,0,3,6,0,8,0,6,-0.5703057211365079,1,borderline smote
188,37,0,1,1,1,0,6,0,9,0,0,0.5354105930637241,1,borderline smote
189,37,0,1,1,1,0,6,0,9,0,0,0.5365844191123749,1,borderline smote
190,37,0,1,1,1,0,6,0,9,0,0,0.5378570662704264,1,borderline smote
191,34,1,1,1,1,0,5,1,8,0,1,0.5191651131162295,1,borderline smote
192,37,0,1,1,1,0,6,0,9,0,1,0.5382958913189703,1,borderline smote
193,32,1,1,0,0,3,6,0,7,0,1,-0.5338699990522107,1,borderline smote
194,33,1,1,0,0,5,6,0,7,0,2,-1.285250941525118,1,borderline smote
195,39,0,1,0,1,0,3,0,10,0,6,0.5319266578623797,1,borderline smote
196,37,0,1,1,1,0,6,0,9,0,3,0.5382958739028968,1,borderline smote
197,33,1,1,0,0,4,6,0,7,0,1,-1.071619912044706,1,borderline smote
198,33,1,1,0,0,4,6,0,7,0,1,-0.9542346450785042,1,borderline smote
199,37,0,1,1,1,0,6,0,9,0,5,0.5382958541490956,1,borderline smote
200,37,0,1,1,1,0,6,0,9,0,5,0.5382958550632145,1,borderline smote
201,32,1,1,0,0,4,6,0,7,0,1,-0.6100391402045116,1,borderline smote
202,37,0,1,1,1,0,6,0,9,0,7,0.5382958393769445,1,borderline smote
203,32,1,1,0,0,4,6,0,7,0,1,-0.571586323984576,1,borderline smote
204,32,1,1,0,0,4,6,0,7,0,1,-0.5485042885259954,1,borderline smote
205,32,0,1,0,0,5,6,0,7,0,4,-1.4629896511605098,1,borderline smote
206,37,0,1,0,1,0,5,0,9,0,9,0.5381452802850687,1,borderline smote
207,39,1,1,0,1,0,2,0,10,0,7,0.529751605456672,1,borderline smote
208,39,0,1,0,1,0,2,0,10,0,7,0.5308164670326447,1,borderline smote
209,39,0,1,0,1,0,2,0,10,0,7,0.5310107369100036,1,borderline smote
210,37,0,1,1,1,0,6,0,9,0,9,0.5382958217940066,1,borderline smote
211,35,0,1,0,0,2,7,0,8,0,1,-0.2858820830967836,1,borderline smote
212,37,0,1,1,1,0,7,0,10,0,1,0.5382958991400204,1,original
213,39,0,1,0,1,0,2,0,10,0,8,0.5302439637734586,1,borderline smote
214,39,1,1,0,1,0,2,0,11,0,7,0.5287115721609379,1,borderline smote
215,39,1,1,0,1,0,2,0,11,0,7,0.5287455313865657,1,borderline smote
216,37,0,1,1,1,0,6,0,9,0,10,0.5382958159213708,1,original
217,36,0,1,0,0,0,7,0,9,0,1,0.3645444567114662,1,borderline smote
218,36,0,1,0,0,0,7,0,9,0,1,0.3159379887994828,1,borderline smote
219,36,0,1,0,0,0,7,0,9,0,1,0.2716755409472455,1,borderline smote
220,36,0,1,1,1,0,6,0,9,0,9,0.5369138600258325,1,borderline smote
221,32,0,1,0,1,0,7,0,11,0,17,-1.1537563390112475,1,borderline smote
222,37,0,1,1,1,0,6,0,10,0,15,0.5382965943071851,1,borderline smote
223,37,0,1,1,1,0,6,0,10,0,15,0.5382966347324252,1,borderline smote
224,36,0,1,0,1,0,6,0,9,0,10,0.5135182681839594,1,borderline smote
225,37,1,1,0,1,0,3,0,11,0,7,0.5254307288001688,1,borderline smote
226,37,0,1,1,1,0,6,0,10,0,14,0.538296475415077,1,borderline smote
227,31,1,1,0,0,4,7,0,8,0,4,-0.9551634899704278,1,borderline smote
228,34,0,1,1,1,0,6,0,9,0,8,0.5283588422053874,1,borderline smote
229,32,1,1,0,0,7,7,0,7,0,3,-1.885643250255457,1,original
230,37,0,1,1,1,0,7,0,11,0,17,0.5382969098849675,1,borderline smote
231,37,0,1,1,1,0,7,0,11,0,17,0.5382969831223896,1,borderline smote
232,39,0,1,0,1,0,3,0,11,0,8,0.5316528671343856,1,borderline smote
233,40,1,1,0,1,0,2,0,11,0,8,0.5300345341387034,1,original
234,35,0,1,0,1,0,6,0,9,0,11,0.1296944539375508,1,borderline smote
235,31,1,1,0,0,6,7,0,7,0,3,-1.651125581048395,1,borderline smote
236,35,0,1,1,1,0,7,0,10,0,1,0.5339569351728727,1,borderline smote
237,28,1,1,0,1,0,7,0,11,0,20,-1.7430837906468142,1,borderline smote
238,32,0,1,0,1,0,8,0,12,0,18,-1.1477191672947358,1,borderline smote
239,33,0,1,1,1,0,7,1,10,0,3,0.524263003290797,1,borderline smote
240,26,1,1,0,1,0,7,0,10,0,19,-1.2197388029278549,1,borderline smote
241,31,1,1,0,0,7,7,0,7,0,3,-1.8856432217495929,1,borderline smote
242,31,1,1,0,0,7,7,0,7,0,3,-1.8856431890757757,1,borderline smote
243,31,0,1,1,1,0,7,1,10,0,4,0.5180129365251187,1,borderline smote
244,30,1,1,0,0,0,7,1,10,0,5,0.3681769212442958,1,borderline smote
245,31,0,1,0,1,0,8,0,12,0,18,-1.2587170847648337,1,borderline smote
246,30,0,1,1,1,0,7,1,10,0,5,0.5142099137609762,1,borderline smote
247,30,1,1,0,0,1,7,1,10,0,5,0.0204927225161406,1,borderline smote
248,34,1,1,0,1,0,5,1,11,0,6,0.51933998559785,1,borderline smote
249,28,1,1,0,1,0,7,0,11,0,22,-1.4746696656919465,1,borderline smote
250,30,1,1,0,1,0,8,0,12,0,20,-1.95287374978194,1,borderline smote
251,30,1,1,0,1,0,8,0,12,0,18,-1.952873173855324,1,borderline smote
252,30,1,1,0,1,0,8,0,12,0,18,-1.9528732195077247,1,borderline smote
253,30,1,1,0,1,0,8,0,12,0,18,-1.9528732520392735,1,borderline smote
254,31,0,1,1,1,0,7,1,10,0,6,0.5163360694054884,1,borderline smote
255,30,1,1,0,1,0,8,0,12,0,21,-1.9528739328908564,1,original
256,30,0,1,0,1,0,8,0,12,0,20,-1.914368810488656,1,borderline smote
257,30,0,1,0,1,0,8,0,12,0,21,-1.807052713493508,1,borderline smote
258,30,0,1,0,1,0,8,0,12,0,21,-1.929962496991089,1,borderline smote
259,31,0,1,0,1,0,8,0,12,0,21,-1.4152266690247872,1,borderline smote
260,33,0,1,1,1,0,7,1,10,0,7,0.5230394741144252,1,borderline smote
261,37,0,1,1,1,0,7,0,11,0,11,0.5382974867302572,1,borderline smote
262,27,1,1,0,1,0,8,0,11,0,22,-0.7416682630809416,1,borderline smote
263,33,0,1,0,1,0,8,0,13,0,17,-0.792988220197552,1,borderline smote
264,32,0,1,0,1,0,8,0,12,0,21,-1.2310532758995714,1,borderline smote
265,30,1,1,0,0,7,7,0,7,0,3,-1.8856430660785843,1,borderline smote
266,27,1,1,0,1,0,8,0,11,0,16,-1.365458851546001,1,borderline smote
267,27,1,1,0,1,0,8,0,11,0,16,-1.4690839638865336,1,borderline smote
268,27,1,1,0,1,0,8,0,11,0,16,-1.4800454117115325,1,borderline smote
269,29,1,1,0,1,0,8,0,12,0,16,-1.841652230763139,1,borderline smote
270,29,1,1,0,1,0,8,0,12,0,16,-1.862809446279546,1,borderline smote
271,29,1,1,0,1,0,8,0,12,0,16,-1.870703853272196,1,borderline smote
272,34,0,1,0,1,0,9,0,13,0,16,-0.4936049903619586,1,borderline smote
273,26,1,1,0,1,0,7,0,11,0,16,-1.2036963136923826,1,borderline smote
274,26,1,1,0,1,0,7,0,11,0,16,-1.19364487584529,1,borderline smote
275,33,0,1,0,1,0,9,0,13,0,16,-0.5846547038270622,1,borderline smote
276,24,1,1,0,1,0,6,0,9,0,18,-0.7505795349733048,1,borderline smote
277,24,1,1,0,1,0,6,0,9,0,18,-0.7273815833567291,1,borderline smote
278,25,1,1,0,1,0,7,0,10,0,16,-1.1155355301181231,1,borderline smote
279,29,1,1,0,0,0,8,1,10,0,5,0.3309342143544198,1,borderline smote
280,25,1,1,0,1,0,7,0,10,0,16,-1.049511050211188,1,borderline smote
281,25,1,1,0,1,0,7,0,10,0,16,-0.9960800668197056,1,borderline smote
282,22,1,1,0,1,0,6,1,9,0,25,0.5190557048114463,1,borderline smote
283,29,1,1,0,0,1,8,1,10,0,5,0.1500250777124436,1,borderline smote
284,29,1,1,0,0,0,8,2,10,0,6,0.5114569916713368,1,borderline smote
285,29,1,1,0,0,6,7,0,8,0,2,-1.2114535698029292,1,borderline smote
286,28,1,1,0,1,0,8,0,12,0,16,-1.5860455819651254,1,borderline smote
287,31,0,1,0,0,5,8,0,9,0,2,-0.8477506444841012,1,borderline smote
288,29,1,1,0,0,7,7,0,7,0,3,-1.8856430097517216,1,borderline smote
289,29,1,1,0,0,0,9,0,12,0,15,-1.9175082565691448,1,borderline smote
290,22,1,1,0,0,1,8,1,9,0,25,0.5194716787590546,1,borderline smote
291,34,0,1,0,1,0,8,0,13,0,20,-0.4804736137175126,1,borderline smote
292,22,1,1,0,0,1,8,1,9,0,26,0.5200547628160033,1,borderline smote
293,30,0,1,0,1,0,8,0,13,0,16,-1.9292192912639288,1,borderline smote
294,26,1,1,0,1,0,7,0,11,0,23,-0.6889510432229754,1,borderline smote
295,34,0,1,0,1,0,8,0,12,0,22,-0.3949264960622051,1,borderline smote
296,37,0,1,1,1,0,8,0,13,0,19,0.5382988184784528,1,borderline smote
297,28,1,1,0,0,3,8,1,10,0,4,-0.3276185051197746,1,borderline smote
298,30,1,1,0,1,0,9,0,13,0,16,-1.9528726013924629,1,original
299,25,1,1,0,1,0,7,0,10,0,26,-0.1337920225142513,1,borderline smote
300,26,1,1,0,1,0,7,0,11,0,24,-0.3689470044613423,1,borderline smote
301,28,1,1,0,0,0,9,0,12,0,15,-1.5906155416439924,1,borderline smote
